id	lexeme	knows	uses	citation	profs	predicative	accusative	possessive	aorist	infinitive	causative	ulcase
13813	maliyet			ma:ɫije't		ma:ɫije'tim	ma:ɫijeti'	ma:ɫijeti'm				l
13814	malkıran											l
13815	malkoç											l
13816	mallanmak											l
13817	malmüdürü											l
13818	malolmak											l
13819	malperest			maɫpeɾe'st		maɫpeɾe'stim	maɫpeɾesti'	maɫpeɾesti'm				l
1382	asılacak											l
13820	malt											l
13821	maltaz											l
13822	maltız											l
13823	maltiz											l
13824	malûl											l
13825	malûm			ma:lu'm		ma:lu'mum	ma:lumu'	ma:lumu'm				l
13826	malûmat			ma:luma't		ma:luma'tɯm	ma:lumatɯ'	ma:lumatɯ'm				l
13827	malûmiyet											l
13828	malul											l
13829	malum											l
1383	asılanmak											l
13830	malumat											l
13831	malumatfuruş											l
13832	malzeme											l
13833	mama											l
13834	mamafih											l
13835	mamaliga											l
13836	mambo											l
13837	mamelek											l
13838	mamul			ma:mu'l		ma:mu'lym	ma:muly'	ma:muly'm				l
13839	mamur											l
1384	asılı											l
13840	mamut											l
13841	mana			ma:na:'	ma:na:dʒɯ'	ma:na:'jɯm	ma:na:jɯ'	ma:na:'m				l
13842	manalı											l
13843	manas											l
13844	manastır			manastɯ'ɾ	manastɯɾdʒɯ'	manastɯ'ɾɯm	manastɯɾɯ'	manastɯɾɯ'm				l
13845	manatigiller											l
13846	manav			mana'v	manavdʒɯ'	mana'vɯm	manavɯ'	manavɯ'm				l
13847	manazır											l
13848	manca											l
13849	mancana											l
1385	asılmak											l
13850	mancınık											l
13851	manda			manda'	mandadʒɯ'	manda'jɯm	mandajɯ'	manda'm				l
13852	mandal			manda'ɫ	mandaɫdʒɯ'	manda'ɫɯm	mandaɫɯ'	mandaɫɯ'm				l
13853	mandalina											l
13854	mandapost											l
13855	mandar											l
13856	mandarin											l
13857	mandater											l
13858	mandepsi											l
13859	mandıra			ma'ndɯɾa	ma'ndɯɾadʒɯ	ma'ndɯɾajɯm	ma'ndɯɾajɯ	ma'ndɯɾam				l
1386	asılsız											l
13860	mandibula											l
13861	mandolin			mandoɫi'n		mandoɫi'nim	mandoɫini'	mandoɫini'm				l
13862	mandoz											l
13863	mandren											l
13864	mandril											l
13865	manej											l
13866	manen											l
13867	manend											l
13868	maneska											l
13869	manevi											l
1387	asılzade			asiɫza:de'		asiɫza:de'jim	asiɫza:deji'	asiɫza:de'm				l
13870	manevî											l
13871	manevra											l
13872	manga			manga'		mangajɯ'm	mangajɯ'	manga'm				l
13873	mangal			manga'ɫ		manga'ɫɯm	mangaɫɯ'	mangaɫɯ'm				l
13874	manganez			mangane'z	manganezdʒi'	mangane'zim	manganezi'	manganezi'm				l
13875	mangır			mangɯ'ɾ	mangɯɾdʒɯ'	mangɯ'ɾɯm	mangɯɾɯ'	mangɯɾɯ'm				l
13876	mangiz			mangi'z		mangi'zim	mangizi'	mangizi'm				l
13877	mangrov											l
13878	mani											l
13879	manık											l
1388	asım											l
13880	mania											l
13881	manidar											l
13882	manifatura			manifatu'ɾa		manifatu'ɾajɯm	manifatu'ɾajɯ	manifatu'ɾam				l
13883	maniheizm											l
13884	manika			mani'ka		mani'kajɯm	mani'kajɯ	mani'kam				l
13885	manikür			maniky'ɾ	manikyɾdʒy'	maniky'ɾym	manikyɾy'	manikyɾy'm				l
13886	manila											l
13887	maniple											l
13888	manipülator											l
13889	manişka											l
1389	asım takım											l
13890	manita			mani'ta	mani'tadʒɯ	mani'tajɯm	mani'tajɯ	mani'tam				l
13891	manivela											l
13892	mankafa			mankafa'		mankafajɯ'm	mankafajɯ'	mankafa'm				l
13893	manke											l
13894	manken			manke'n	mankendʒi'	manke'nim	mankeni'	mankeni'm				l
13895	manolya											l
13896	manolyagiller											l
13897	manometre											l
13898	manş											l
13899	mansab											l
139	acıağaç											l
1390	asıntı											l
13900	mansap											l
13901	mansıb											l
13902	mansıp											l
13903	mansiyon			mansijo'n	mansijondʒu'	mansijo'num	mansijonu'	mansijonu'm				l
13904	mansub											l
13905	mansur											l
13906	mant											l
13907	mantar			manta'ɾ	mantaɾdʒɯ'	manta'ɾɯm	mantaɾɯ'	mantaɾɯ'm				l
13908	mantarağacı											l
13909	mantı			mantɯ'		mantɯ'jɯm	mantɯjɯ'	mantɯ'm				l
1391	asır											l
13910	mantık			mantɯ'k		mantɯ'ɯm	mantɯɯ'	mantɯɯ'm				l
13911	mantin											l
13912	mantinato											l
13913	mantis											l
13914	manto											l
13915	mantol											l
13916	manual											l
13917	manya											l
13918	manyat											l
13919	manyetik											l
1392	asid			asi't	asittʃi'	asi'dim	asidi'	asidi'm				l
13920	manyetize			manjetize'	manjetizedʒi'	manjetize'jim	manjetizeji'	manjetize'm				l
13921	manyezi											l
13922	manyok											l
13923	manzar											l
13924	manzara											l
13925	manzum			manzu'm		manzu:'mum	manzu:mu'	manzu:mu'm				l
13926	manzur											l
13927	mapa											l
13928	mar											l
13929	maraba											l
1393	asid-											l
13930	marabet											l
13931	marabu											l
13932	maral											l
13933	marangoz			maɾango'z	maɾangozdʒu'	maɾango'zum	maɾangozu'	maɾangozu'm				l
13934	maranta											l
13935	maraton			maɾato'n	maɾatondʒu'	maɾato'num	maɾatonu'	maɾatonu'm				l
13936	maraz											l
13937	maraza											l
13938	marda											l
13939	maregraf											l
1394	aside											l
13940	mareşal			maɾeʃa'l		maɾeʃa'lim	maɾeʃali'	maɾeʃali'm				l
13941	margarik											l
13942	margarit											l
13943	margarita											l
13944	marife											l
13945	marifet			ma:ɾife't	ma:ɾifettʃi'	ma:ɾife'tim	ma:ɾifeti'	ma:ɾifeti'm				l
13946	marin											l
13947	marina			maɾi'na	maɾi'nadʒɯ	maɾi'najɯm	maɾi'najɯ	maɾi'nam				l
13948	mariz											l
13949	marj			ma'ɾʒ	maɾʒdʒɯ'	ma'ɾʒɯm	maɾʒɯ'	maɾʒɯ'm				l
1395	asidik			asidi'k		asidi'im	asidii'	asidii'm				l
13950	mark											l
13951	marka			maɾka'		maɾka'jɯm	maɾkajɯ'	maɾka'm				l
13952	markacı											l
13953	markazit											l
13954	marki			maɾki'		maɾki'jim	maɾkiji'	maɾki'm				l
13955	marmelat											l
13956	marmenevişleme											l
13957	marmoset											l
13958	marmot											l
13959	marn											l
1396	asiklik											l
13960	maroken											l
13961	marpuc											l
13962	marpuç											l
13963	mars			ma'ɾs			maɾsɯ'	maɾsɯ'm				l
13964	marş											l
13965	marşandiz			maɾʃandi'z	maɾʃandizdʒi'	maɾʃandi'zim	maɾʃandizi'	maɾʃandizi'm				l
13966	marsık											l
13967	marsıvan											l
13968	mart											l
13969	martaval			maɾtava'ɫ		maɾtava'ɫɯm	maɾtavaɫɯ'	maɾtavaɫɯ'm				l
1397	asil			asi'ɫ	asiɫdʒi'	asi:'ɫim	asi:ɫi'	asi:ɫi'm				l
13970	martensit											l
13971	martı			maɾtɯ'	maɾtɯdʒɯ'	maɾtɯ'jɯm	maɾtɯjɯ'	maɾtɯ'm				l
13972	martika											l
13973	martin											l
13974	martoloz											l
13975	marüzzikir											l
13976	maruf											l
13977	marul			ma:ɾu'ɫ	ma:ɾuɫdʒu'	ma:ɾu'ɫum	ma:ɾuɫu'	ma:ɾuɫu'm				l
13978	maruz			ma:ɾu'z	ma:ɾuzdʒu'	ma:ɾu'zum	ma:ɾuzu'	ma:ɾuzu'm				l
13979	marya											l
1398	asileşmek											l
13980	mas											l
13981	maş											l
13982	maşa			maʃa'		maʃa'jɯm	maʃajɯ'	maʃa'm				l
13983	maşallah			ma:ʃaɫɫa'h		ma:ʃaɫɫa'hɯm	ma:ʃaɫɫahɯ'	ma:ʃaɫɫahɯ'm				l
13984	maşatlık											l
13985	maşer											l
13986	maşiyen											l
13987	maşlah											l
13988	maşraba											l
13989	maşrapa			maʃɾapa'	maʃɾapadʒɯ'	maʃɾapa'jɯm	maʃɾapajɯ'	maʃɾapa'm				l
1399	asilleştirmek											l
13990	maşrık											l
13991	maşuk			ma:ʃu'k		ma:ʃu'um	ma:ʃuu'	ma:ʃuu'm				l
13992	masa			ma'sa	ma'sadʒɯ	ma'sajɯm	ma'sajɯ	ma'sam				l
13993	masad											l
13994	masadak											l
13995	masaj			masa'ʒ		masa'ʒɯm	masaʒɯ'	masaʒɯ'm				l
13996	masal											l
13997	masarif											l
13998	masarika											l
13999	masat											l
14	âşıkane											l
140	acık			adʒɯkma'k					adʒɯkɯ'ɾ		adʒɯktɯ'ɾ	l
1400	asimetrik			asimetɾi'~asimetɾi'k	asimetɾidʒi'~asimetɾiktʃi'	asimetɾi'jim~asimetɾi'im	asimetɾiji'~asimetɾii'	asimetɾi'm~asimetɾii'm				l
14000	masatenisi											l
14001	masdar											l
14002	masıyet											l
14003	masif			masi'f		masi'fim	masifi'	masifi'm				l
14004	mask											l
14005	maskara			maskaɾa'		maskaɾa'jɯm	maskaɾajɯ'	maskaɾa'm				l
14006	maskaralanmak											l
14007	maskarata											l
14008	maskatıreis											l
14009	maske			maske'		maske'jim	maskeji'	maske'm				l
1401	asimilasyon											l
14010	maskelemek											l
14011	maskot											l
14012	maslahat											l
14013	maslak			masɫa'k		masɫa'kɯm	masɫaɯ'	masɫaɯ'm				l
14014	maslub											l
14015	masluben											l
14016	masmavi			ma'sma:vi	ma'sma:vidʒi	ma'sma:vijim	ma'sma:viji	ma'sma:vim				l
14017	masnu											l
14018	masör											l
14019	masonluk			maso'n		maso'num	masonu'	masonu'm				l
1402	asimptot			asimto't		asimto'tum	asimtotu'	asimtotu'm				l
14020	masraf			masɾa'f	masɾaftʃɯ'	masɾa'fɯm	masɾafɯ'	masɾafɯ'm				l
14021	masruf											l
14022	massedici											l
14023	mastaba											l
14024	mastar											l
14025	mastara											l
14026	mastelâ											l
14027	master			ma'stɯɾ	ma'stɯɾdʒɯ	ma'stɯɾɯm	ma'stɯɾɯ	ma'stɯɾɯm				l
14028	mastı											l
14029	mastika			mastika'	mastikadʒɯ'	mastika'jɯm	mastikajɯ'	mastika'm				l
1403	asistan			asista'n	asistandʒɯ'	asista'nɯm	asistanɯ'	asistanɯ'm				l
14030	mastürbasyon			mastuɾbasjo'n	mastuɾbasjondʒu'	mastuɾbasjo'num	mastuɾbasjonu'	mastuɾbasjonu'm				l
14031	mastur											l
14032	masturi											l
14033	masum			ma:su'm	ma:sumdʒu'	ma:su'mum	ma:sumu'	ma:sumu'm				l
14034	masun											l
14035	masura											l
14036	mat											l
14037	matador											l
14038	matafora											l
14039	matafyon											l
1404	asit			asi't	asittʃi'	asi'dim	asidi'	asidi'm				l
14040	matah											l
14041	matara			mata'ɾa~ma'tɾa		mata'ɾajɯm~ma'tɾajɯm	mata'ɾajɯ~ma'tɾajɯ	mata'ɾam~ma'tɾam				l
14042	matb											l
14043	matbaa			matbaa'	matbaadʒɯ'	matbaa'jɯm	matbaajɯ'	matbaa'm				l
14044	matbah											l
14045	matbu			matbu:'		matbu:'jum	matbu:ju'	matbu:'m				l
14046	matem			ma:te'm		ma:te'mim	ma:temi'	ma:temi'm				l
14047	matematik			matemati'k		matemati'im	matematii'	matematii'm				l
14048	materyalist			mateɾjaɫi'st	mateɾjaɫisttʃi'	mateɾjaɫi'stim	mateɾjaɫisti'	mateɾjaɫisti'm				l
14049	matetmek											l
1405	asitan											l
14050	matine			matine'		matineji'm	matineji'	matine'm				l
14051	matiz											l
14052	matkab											l
14053	matkap			matka'p	matkaptʃɯ'	matka'bɯm	matkabɯ'	matkabɯ'm				l
14054	matla											l
14055	matlab											l
14056	matlaşmak											l
14057	matlub											l
14058	matlup											l
14059	matma											l
1406	asiyab											l
14060	matmah											l
14061	matmazel			matmaze'ɫ		matmaze'ɫim	matmazeɫi'	matmazeɫi'm				l
14062	matolmak											l
14063	matrah			matɾa'h		matɾa'hɯm	matɾahɯ'	matɾahɯ'm				l
14064	matrak			matɾa'k	matɾaktʃɯ'	matɾa'ɯm	matɾaɯ'	matɾaɯ'm				l
14065	matriarkal											l
14066	matris											l
14067	matrud											l
14068	matruh											l
14069	matruş											l
1407	ask											l
14070	matrut											l
14071	matuf											l
14072	matuh											l
14073	maun											l
14074	mavaka											l
14075	maval											l
14076	mavera											l
14077	mavi			ma:vi'	ma:vidʒi'	ma:vi'jim	ma:viji'	ma:vi'm				l
14078	mavileşmek											l
14079	mavna			ma'vna	ma'vnadʒɯ	ma'vnajɯm	ma'vnajɯ	ma'vnam				l
1408	askat											l
14080	mavzer			mavze'ɾ	mavzeɾdʒi'	mavze'ɾim	mavzeɾi'	mavzeɾi'm				l
14081	maya			maja'	majadʒɯ'	maja'jɯm	majajɯ'	maja'm				l
14082	mayaağacı											l
14083	mayasıl											l
14084	mayasız											l
14085	maydanoz											l
14086	maydonoz			majdano'z		majdano'zum	majdanozu'	majdanozu'm				l
14087	mayhoş			majho'ʃ		majho'ʃum	majhoʃu'	majhoʃu'm				l
14088	mayi			ma:ji'	ma:jidʒi'	ma:ji'jim	ma:jiji'	ma:ji'm				l
14089	mayın			majɯ'n		majɯ'nɯm	majɯnɯ'	majɯnɯ'm				l
1409	asker			aske'ɾ	askeɾdʒi'	aske'ɾim	askeɾi'	askeɾi'm				l
14090	mayıs											l
14091	mayışmak			majɯʃma'k					majɯʃɯ'ɾ		majɯʃtɯ'ɾ	l
14092	mayistra											l
14093	maymun											l
14094	maymunbalığı											l
14095	mayn			majɯ'n	majɯndʒɯ'	majɯ'nɯm	majɯnɯ'	majɯnɯ'm				l
14096	mayna											l
14097	mayo			majo'		majo'jum	majoju'	majo'm				l
14098	mayonezli											l
14099	mayoz											l
141	acıkmak											l
1410	askeri			askeɾi:'	askeɾi:dʒi'	askeɾi:'jim	askeɾi:ji'	askeɾi:'m				l
14100	maytab			majta'p	majtaptʃɯ'	majta'bɯm	majtabɯ'	majtabɯ'm				l
14101	maytap			majta'p	majtaptʃɯ'	majta'bɯm	majtabɯ'	majtabɯ'm				l
14102	mayub											l
14103	mazak											l
14104	mazanne											l
14105	mazarrat											l
14106	mazbata											l
14107	mazbut											l
14108	mazeret			ma:zeɾe't		ma:zeɾe'tim	ma:zeɾeti'	ma:zeɾeti'm				l
14109	mazgal			mazga'ɫ		mazga'ɫɯm	mazgaɫɯ'	mazgaɫɯ'm				l
1411	askı			askɯ'		askɯ'jɯm	askɯjɯ'	askɯ'm				l
14110	mazhar											l
14111	mazi			ma:zi'		ma:zi'jim	ma:ziji'	ma:zi'm				l
14112	mazı			mazɯ'		mazɯ'jɯm	mazɯjɯ'	mazɯ'm				l
14113	mazlum			mazɫu'm	mazɫumdʒu'	mazɫu'mum	mazɫumu'	mazɫumu'm				l
14114	mazmaza											l
14115	mazmum											l
14116	mazmun											l
14117	maznun											l
14118	mazoşizm			mazoʃi'zim		mazoʃi'zmim	mazoʃizmi'	mazoʃizmi'm				l
14119	mazot			mazo't	mazottʃu'	mazo'tum	mazotu'	mazotu'm				l
1412	askıcı											l
14120	mazrub											l
14121	mazruf			mazɾu'f	mazɾuftʃu'	mazɾu'fum	mazɾufu'	mazɾufu'm				l
14122	mazul											l
14123	mazur											l
14124	mazurka											l
14125	mazut											l
14126	me											l
14127	meva											l
14128	mea											l
14129	meabir											l
1413	asklı											l
14130	meadin											l
14131	meahiz											l
14132	meal											l
14133	mebadi											l
14134	mebahis											l
14135	mebaliğ											l
14136	mebani											l
14137	mebde											l
14138	mebhas											l
14139	mebhus											l
1414	asl-											l
14140	mebhut											l
14141	mebiz											l
14142	meblağ			mebɫa:'	mebɫa:dʒɯ'	mebɫa'ɯm	mebɫaɯ'	mebɫaɯ'm				l
14143	mebni											l
14144	mebsut											l
14145	mebus											l
14146	mebusluk											l
14147	mebzul											l
14148	mec											l
14149	meç			me'tʃ	metʃtʃi'	me'tʃim	metʃi'	metʃi'm				l
1415	asla			asɫa:'								l
14150	meçhul			metʃhu'l	metʃhuldʒy'	metʃhu'lym	metʃhuly'	metʃhuly'm				l
14151	mecal			medʒa'l		medʒa:'ɫim	medʒa:ɫi'	medʒa:ɫi'm				l
14152	mecalis											l
14153	mecaz			medʒa'z	medʒazdʒɯ'	medʒa'zɯm	medʒazɯ'	medʒazɯ'm				l
14154	mecbul											l
14155	mecbur			medʒbu'ɾ	medʒbuɾdʒu'	medʒbu:'ɾum	medʒbu:ɾu'	medʒbu:ɾu'm				l
14156	meccanen											l
14157	meccele											l
14158	mecelle											l
14159	mechul											l
1416	aslâ			a'sɫa:								l
14160	mecid											l
14161	mecidiye											l
14162	meclis			medʒɫi's		medʒɫi:'sim	medʒɫi:si'	medʒɫi:si'm				l
14163	meclûb											l
14164	meclup											l
14165	mecma											l
14166	mecmer											l
14167	mecmu											l
14168	mecnun			medʒnu'n	medʒnundʒu'	medʒnu:'num	medʒnu:nu'	medʒnu:nu'm				l
14169	mecra			medʒɾa:'		medʒɾa:'jɯm	medʒɾa:jɯ'	medʒɾa:'m				l
1417	aslan											l
14170	mecruh											l
14171	mecus											l
14172	meczub											l
14173	meczup											l
14174	med											l
14175	meduv											l
14176	medar											l
14177	medd-											l
14178	meddah											l
14179	medde											l
1418	aslanağzı											l
14180	medet											l
14181	meded											l
14182	medeni											l
14183	medenî											l
14184	medenileşmek											l
14185	medf-											l
14186	medfen											l
14187	medfuat											l
14188	medfun											l
14189	medhal											l
1419	aslen											l
14190	medhetmek											l
14191	medid											l
14192	medih											l
14193	mediko-farmasötik											l
14194	medine											l
14195	mediyastin											l
14196	medlûl											l
14197	medlul											l
14198	medrese			medɾese'	medɾesedʒi'	medɾese'jim	medɾeseji'	medɾese'm				l
14199	medülla											l
142	acılanmak											l
1420	asli											l
14200	medüz											l
14201	medyumluk											l
14202	medyun											l
14203	meful											l
14204	mefahir											l
14205	mefasid											l
14206	mefer											l
14207	mefhar											l
14208	mefhum											l
14209	mefkûre											l
1421	aslı											l
14210	mefkud											l
14211	meflûc											l
14212	mefluç											l
14213	mefruğ											l
14214	mefruk											l
14215	mefruş											l
14216	mefruz											l
14217	mefsedet											l
14218	mefsuh											l
14219	meftûr											l
1422	aslî			asɫi:'		asɫi:'jim	asɫi:ji'	asɫi:'m				l
14220	meftuh											l
14221	meftun											l
14222	meful											l
14223	meğer			me'eɾ	me'eɾdʒi	me'eɾim	me'eɾi	me'eɾim				l
14224	meğerse			mee'ɾ								l
14225	mega-											l
14226	meh											l
14227	mehabet											l
14228	mehalik											l
14229	meham											l
1423	aslık											l
14230	meharet											l
14231	mehasin											l
14232	mehaz											l
14233	mehbil											l
14234	mehçe											l
14235	mehcur											l
14236	mehd											l
14237	mehel											l
14238	mehengir											l
14239	mehenk											l
1424	asma			asma'	asmadʒɯ'	asma'jɯm	asmajɯ'	asma'm				l
14240	mehil											l
14241	mehle											l
14242	mehlika											l
14243	mehlike											l
14244	mehmaemken											l
14245	mehpare											l
14246	mehr											l
14247	mehtab											l
14248	mehtap			mehta'p	mehtaptʃɯ'	mehta:'bɯm	mehta:bɯ'	mehta:bɯ'm				l
14249	mehter											l
1425	asmabahçe											l
14250	mehuz											l
14251	mek											l
14252	mekân			meca'n		meca:'nɯm	meca:nɯ'	meca:nɯ'm				l
14253	mekârim											l
14254	mekâtib											l
14255	mekabir											l
14256	mekadir											l
14257	mekanik			mekani'k	mekaniktʃi'	mekani'im	mekanii'	mekanii'm				l
14258	meke											l
14259	mekel											l
1426	asmak											l
14260	mekful											l
14261	mekik			meki'k	mekiktʃi'	meki'im	mekii'	mekii'm				l
14262	mekin											l
14263	mekkâr											l
14264	mekkâre											l
14265	meknî											l
14266	meknun											l
14267	meknuz											l
14268	mekremet											l
14269	mekruh											l
1427	asmakabağı											l
14270	mekşuf											l
14271	mekseb											l
14272	meksetmek											l
14273	meksub											l
14274	meksur											l
14275	mekteb			mekte'p		mekte'bim	mektebi'	mektebi'm				l
14276	mektense											l
14277	mektep											l
14278	mektub			mektu'p		mektu'bum	mektubu'	mektubu'm				l
14279	mektum											l
1428	aso											l
14280	mektup			mektu'p	mektuptʃu'	mektu'bum	mektubu'	mektubu'm				l
14281	mekûlât											l
14282	melabe											l
14283	melanet											l
14284	melun											l
14285	melâhat											l
14286	melâike			mela:ike'	mela:ikedʒi'	mela:ike'jim	mela:ikeji'	mela:ike'm				l
14287	melâl											l
14288	melâmet											l
14289	melâmî											l
1429	aspidistra											l
14290	melâs											l
14291	melâz											l
14292	melaike			meɫa:ike'	meɫa:ikedʒi'	meɫa:ike'jim	meɫa:ikeji'	meɫa:ike'm				l
14293	melal											l
14294	melanet											l
14295	melanin											l
14296	melankoli			melankoɫi'		melankoɫi'jim	melankoɫiji'	melankoɫi'm				l
14297	melanurya											l
14298	melas											l
14299	melbus											l
143	acıma											l
1430	aspur											l
14300	melbusat											l
14301	melce											l
14302	melek			meɫe'k		meɫe'im	meɫei'	meɫei'm				l
14303	melekât											l
14304	meleke											l
14305	melekût											l
14306	meleme											l
14307	melemek											l
14308	melengeç											l
14309	meles											l
1431	asr-											l
14310	melez			meɫe'z		meɫe'zim	meɫezi'	meɫezi'm				l
14311	melfuf											l
14312	melhame											l
14313	melhem											l
14314	melhuz											l
14315	melih											l
14316	melik											l
14317	melinit											l
14318	melisa											l
14319	mellâh											l
1432	asrı											l
14320	melodi											l
14321	melon											l
14322	meltem			meɫte'm		meɫte'mim	meɫtemi'	meɫtemi'm				l
14323	melûf											l
14324	melûl											l
14325	melül			melu'l		melu:'lym	melu:ly'	melu:ly'm				l
14326	melun			melu'n~meɫu'n	melundʒu'	melu'num~meɫu:'num	melunu'~meɫu:nu'	melunu'm~meɫu:nu'm				l
14327	melzum											l
14328	memalik											l
14329	memat			mema't		mema'tɯm	mematɯ'	mematɯ'm				l
1433	asrî											l
14330	memba											l
14331	memdud											l
14332	memduh											l
14333	meme			meme'		meme'jim	memeji'	meme'm				l
14334	memebaşı			meme'baʃɯ		meme'baʃɯjɯm	meme'baʃɯnɯ	meme'baʃɯm				l
14335	memer											l
14336	memeş											l
14337	memhur											l
14338	memişhane			memiʃa:ne'	memiʃa:nedʒi'	memiʃa:ne'jim	memiʃa:neji'	memiʃa:ne'm				l
14339	memleha											l
1434	assai											l
14340	memleket			memɫeke't	memɫekettʃi'	memɫeke'tim	memɫeketi'	memɫeketi'm				l
14341	memlû											l
14342	memlûh											l
14343	memlûk											l
14344	memluk			me'mluk		me'mluum	me'mluu	me'mluum				l
14345	memnu											l
14346	memnun											l
14347	memnunen											l
14348	memorandum											l
14349	memşa											l
1435	assubay			a'ssubaj	a'ssubajdʒɯ	a'ssubajɯm	a'ssubajɯ	a'ssubajɯm				l
14350	memul											l
14351	memun											l
14352	memur											l
14353	memzuc											l
14354	men											l
14355	menetmek			me'netmek					me'nedeɾ		me'nettiɾ	l
14356	meni											l
14357	menaat											l
14358	menabi											l
14359	menafi											l
1436	ast											l
14360	menajer			meneʒe'ɾ		meneʒe'ɾim	meneʒeɾi'	meneʒeɾi'm				l
14361	menakib											l
14362	menal											l
14363	menam											l
14364	menasıb											l
14365	menasik											l
14366	menatık											l
14367	menazır											l
14368	menba											l
14369	mendebur											l
1437	astar											l
14370	mendelcilik											l
14371	menderes			mende'ɾes	mende'ɾestʃi	mende'ɾesim	mende'ɾesi	mende'ɾesim				l
14372	mendil			mendi'ɫ		mendi'ɫim	mendiɫi'	mendiɫi'm				l
14373	mendirek			mendiɾe'k		mendiɾe'im	mendiɾei'	mendiɾei'm				l
14374	mendub											l
14375	menecer											l
14376	menedilmek											l
14377	menekşe			mene'kʃe		mene'kʃejim	mene'kʃeji	mene'kʃem				l
14378	menemen											l
14379	menend											l
1438	astarlamak											l
14380	menengüş											l
14381	menenjit											l
14382	menetmek											l
14383	menevî											l
14384	meneviş			menevi'ʃ	meneviʃtʃi'	menevi'ʃim	meneviʃi'	meneviʃi'm				l
14385	menfa											l
14386	menfaat			menfaa't		menfaa'tim	menfaati'	menfaati'm				l
14387	menfez			menfe'z		menfe'zim	menfezi'	menfezi'm				l
14388	menfi			menfi:'		menfi:'jim	menfi:ji'	menfi:'m				l
14389	menfur											l
1439	astasım											l
14390	mengec											l
14391	mengeç											l
14392	mengel											l
14393	mengene											l
14394	menhiyat											l
14395	menhol											l
14396	menhus											l
14397	meni											l
14398	menî											l
14399	menisk											l
144	acımak											l
1440	astatik											l
14400	menkıbe											l
14401	menkibe											l
14402	menku											l
14403	menkûha											l
14404	menkub											l
14405	menkubiyet											l
14406	menkul			menku'l	menkultʃy'	menku'lym	menkuly'	menkuly'm				l
14407	menkuş											l
14408	menolunmak											l
14409	menopoz											l
1441	asteğmen			a'ste:men	a'ste:mendʒi	a'ste:menim	a'ste:meni	a'ste:menim				l
14410	mens											l
14411	menşe											l
14412	menşur											l
14413	mensi											l
14414	mensub			mensu'p	mensuptʃu'	mensu:'bum	mensu:bu'	mensu:bu'm				l
14415	mensubiyet											l
14416	mensuc											l
14417	mensucat											l
14418	mensuh											l
14419	mensup			mensu'p		mensu:'bum	mensu:bu'	mensu:bu'm				l
1442	asteğmenlik											l
14420	mensur											l
14421	menteşe											l
14422	mentol											l
14423	menus											l
14424	menut											l
14425	menzil											l
14426	menzilci											l
14427	menzul											l
14428	menzur											l
14429	mephas etc											l
1443	asteni											l
14430	mepsuten											l
14431	mer											l
14432	mera											l
14433	meralık											l
14434	meri											l
14435	meriülicra											l
14436	meriyet											l
14437	meriyülhatır											l
14438	mera											l
14439	merahil											l
1444	asterisk											l
14440	merak			meɾa'k	meɾaktʃɯ'	meɾa:'kɯm	meɾa:kɯ'	meɾa:kɯ'm				l
14441	meraki											l
14442	merakib											l
14443	merakiz											l
14444	meral											l
14445	meram			meɾa'm		meɾa:'mɯm	meɾa:mɯ'	meɾa:mɯ'm				l
14446	meramet											l
14447	meranet											l
14448	meraret											l
14449	merasim			meɾa:si'm	meɾa:simdʒi'	meɾa:si'mim	meɾa:simi'	meɾa:simi'm				l
1445	astım			astɯ'm	astɯmdʒɯ'	astɯ'mɯm	astɯmɯ'	astɯmɯ'm				l
14450	meratib											l
14451	merbut											l
14452	mercan											l
14453	mercanada											l
14454	mercek			meɾdʒe'k	meɾdʒektʃi'	meɾdʒe'im	meɾdʒei'	meɾdʒei'm				l
14455	merci											l
14456	mercimek											l
14457	mercu											l
14458	merd			me'ɾt	meɾttʃi'	me'ɾtim	meɾti'	meɾti'm				l
14459	merd-											l
1446	astırmak											l
14460	merdane			meɾda:ne'		meɾda:ne'jim	meɾda:neji'	meɾda:ne'm				l
14461	merdiven			meɾdive'n	meɾdivendʒi'	meɾdive'nim	meɾdiveni'	meɾdiveni'm				l
14462	merdüm											l
14463	merdud											l
14464	meremet											l
14465	meret											l
14466	merfu											l
14467	mergub											l
14468	mergup											l
14469	merhaba			me'ɾhaba								l
1447	astigmat											l
14470	merhale											l
14471	merhamet											l
14472	merhametli											l
14473	merhem											l
14474	merhum											l
14475	merhun											l
14476	meri											l
14477	meridyen											l
14478	merinos											l
14479	meriyat											l
1448	astr											l
14480	meriyet											l
14481	merkad											l
14482	merkat											l
14483	merkeb			meɾke'p	meɾkeptʃi'	meɾke'bim	meɾkebi'	meɾkebi'm				l
14484	merkepçi			meɾke'p		meɾke'bim	meɾkebi'	meɾkebi'm				l
14485	merkez											l
14486	merkezci											l
14487	merkûz											l
14488	merkum											l
14489	merlanos											l
1449	astragal											l
14490	merlengec											l
14491	merlengeç											l
14492	merlin											l
14493	mermer											l
14494	mermi			meɾmi'		meɾmi'jim	meɾmiji'	meɾmi'm				l
14495	mersa											l
14496	mersad											l
14497	merserize			meɾseɾize'		meɾseɾize'jim	meɾseɾizeji'	meɾseɾize'm				l
14498	mersi											l
14499	mersin			meɾsi'n		meɾsi'nim	meɾsini'	meɾsini'm				l
145	acınacak											l
1450	astragan			astɾaga'n		astɾaga'nɯm	astɾaganɯ'	astɾaganɯ'm				l
14500	mersiye											l
14501	mersörize											l
