id	lexeme	knows	uses	citation	profs	predicative	accusative	possessive	aorist	infinitive	causative	ulcase
11713	kertmek			keɾtmek					keɾteɾ		keɾttiɾ	l
11714	kerubi											l
11715	kervan			keɾvan		keɾvanɯm	keɾvanɯ	keɾvanɯm				l
11716	kervanbaşı											l
11717	kerye											l
11718	kes											l
11719	keş			keʃ	keʃtʃi	keʃim	keʃi	keʃim				l
1172	argon											l
11720	keşakeş											l
11721	keşen											l
11722	keşf-											l
11723	keşfetmek			keʃfetmek					keʃfedeɾ		keʃfettiɾ	l
11724	keşide											l
11725	keşif			keʃif		keʃifim	keʃfi	keʃfim				l
11726	keşik											l
11727	keşiş			keʃiʃ	keʃiʃtʃi	keʃiʃim	keʃiʃi	keʃiʃim				l
11728	keşke											l
11729	keşkek											l
1173	argonot											l
11730	keşkül			keʃkyɫ	keʃkyɫdʒy	keʃkyɫym	keʃkyɫy	keʃkyɫym				l
11731	keşlemek											l
11732	keşmekeş			keʃmekeʃ	keʃmekeʃtʃi	keʃmekeʃim	keʃmekeʃi	keʃmekeʃim				l
11733	keşşaf											l
11734	keşti											l
11735	kesad											l
11736	kesafet											l
11737	kesan											l
11738	kesat			kesat	kesattʃɯ	kesadɯm	kesadɯ	kesadɯm				l
11739	kesb											l
1174	argüman			aɾgyman	aɾgymandʒɯ	aɾgymanɯm	aɾgymanɯ	aɾgymanɯm				l
11740	kese											l
11741	kesecik											l
11742	kesedar											l
11743	kesek											l
11744	kesel											l
11745	keselek											l
11746	keseli											l
11747	kesen											l
11748	kesene											l
11749	kesenek											l
1175	arı			aɾɯ	aɾɯdʒɯ	aɾɯjɯm	aɾɯjɯ	aɾɯm				l
11750	kesenkes											l
11751	keser			keseɾ		keseɾim	keseɾi	keseɾim				l
11752	kesi											l
11753	kesîr											l
11754	kesici											l
11755	kesif			kesif	kesiftʃi	kesifim	kesifi	kesifim				l
11756	kesik											l
11757	kesikli											l
11758	kesilmek											l
11759	kesim											l
1176	arî											l
11760	kesimci											l
11761	kesin			kesin	kesindʒi	kesinim	kesini	kesinim				l
11762	kesinbilgi											l
11763	kesinmek											l
11764	kesinti											l
11765	kesir			kesiɾ		kesiɾim	kesiɾi	kesiɾim				l
11766	kesişen											l
11767	kesişmek											l
11768	kesit											l
11769	kesitaşı											l
1177	arıbeyi											l
11770	kesken											l
11771	keskenmek											l
11772	keski											l
11773	keskin											l
11774	keskinleşmek											l
11775	kesme			kesmek					keseɾ		kestiɾ	l
11776	kesmek			kesmek					keseɾ		kestiɾ	l
11777	kesmelik											l
11778	kesmez											l
11779	kesmik											l
1178	arık											l
11780	keson											l
11781	kesp											l
11782	kesr-											l
11783	kesre											l
11784	kesret											l
11785	kesretmek											l
11786	kesrî											l
11787	kestane											l
11788	kestanecik											l
11789	kestirilmiş											l
1179	arıkil											l
11790	kestirme											l
11791	kestirmek											l
11792	ket											l
11793	ketçap											l
11794	kete											l
11795	ketebe											l
11796	keten			keten	ketendʒi	ketenim	keteni	ketenim				l
11797	kethüda											l
11798	keti											l
11799	ketim											l
118	açmaz											l
1180	arıkuşu			aɾɯkuʃu	aɾɯkuʃtʃu	aɾɯkuʃujum	aɾɯkuʃunu	aɾɯkuʃum				l
11800	ketmetmek											l
11801	keton											l
11802	ketum											l
11803	kevakib											l
11804	keven											l
11805	kevgir											l
11806	kevkeb											l
11807	kevser											l
11808	keyf-											l
11809	keyfemayesa											l
1181	arılamak											l
11810	keyfetmek											l
11811	keyfiyet			kejfijet		kejfijetim	kejfijeti	kejfijetim				l
11812	keyif			kejif	kejiftʃi	kejifim	kejfi	kejfim				l
11813	keyiflenmek											l
11814	keyki											l
11815	keylûs											l
11816	keylüs											l
11817	keymus											l
11818	kez			kez	kezdʒi	kezim	kezi	kezim				l
11819	keza											l
1182	arındırmak											l
11820	kezalik											l
11821	kezzap			kezzap		kezzabɯm	kezzabɯ	kezzabɯm				l
11822	kgr											l
11823	khz											l
11824	ki											l
11825	kıbal											l
11826	kıbale											l
11827	kıble											l
11828	kıç			kɯtʃ		kɯtʃɯm	kɯtʃɯ	kɯtʃɯm				l
11829	kıcı											l
1183	arıözü											l
11830	kıcıklamak											l
11831	kıdem											l
11832	kıdemli											l
11833	kığ											l
11834	kıh											l
11835	kıhf											l
11836	kıkır											l
11837	kıkırdak			kɯkɯɾdak	kɯkɯɾdaktʃɯ	kɯkɯɾdaɯm	kɯkɯɾdaɯ	kɯkɯɾdaɯm				l
11838	kıkırdamak											l
11839	kıl											l
1184	arış											l
11840	kılağı											l
11841	kılaptan											l
11842	kılav											l
11843	kılavuz			kɯɫavuz		kɯɫavuzum	kɯɫavuzu	kɯɫavuzum				l
11844	kılavuzlu											l
11845	kılbarak											l
11846	kılburun											l
11847	kılçık											l
11848	kıldırmak											l
11849	kılefte											l
1185	arıtıcı											l
11850	kılgı											l
11851	kılıbık			kɯɫɯbɯk		kɯɫɯbɯɯm	kɯɫɯbɯɯ	kɯɫɯbɯɯm				l
11852	kılıc			kɯɫɯtʃ		kɯɫɯdʒɯm	kɯɫɯdʒɯ	kɯɫɯdʒɯm				l
11853	kılıç			kɯɫɯtʃ		kɯɫɯdʒɯm	kɯɫɯdʒɯ	kɯɫɯdʒɯm				l
11854	kılıçbacak											l
11855	kılıf			kɯɫɯf		kɯɫɯfɯm	kɯɫɯfɯ	kɯɫɯfɯm				l
11856	kılık			kɯɫɯk	kɯɫɯktʃɯ	kɯɫɯɯm	kɯɫɯɯ	kɯɫɯɯm				l
11857	kılıklandırmak											l
11858	kılınmak											l
11859	kılkıran											l
1186	arıtlama											l
11860	kılkuyruk											l
11861	kıllanmak											l
11862	kıllet											l
11863	kıllı											l
11864	kılmak											l
11865	kılsız											l
11866	kılükal											l
11867	kılyakı											l
11868	kımıl											l
11869	kımıldamak			kɯmɯɫdamak					kɯmɯɫdaɾ		kɯmɯɫdat	l
1187	arıtma			aɾɯtmak					aɾɯtɯɾ		aɾɯttɯɾ	l
11870	kımız			kɯmɯz		kɯmɯzɯm	kɯmɯzɯ	kɯmɯzɯm				l
11871	kın											l
11872	kına											l
11873	kınacık											l
11874	kınak											l
11875	kınakına											l
11876	kınama											l
11877	kınamak											l
11878	kınamsık											l
11879	kınap											l
1188	arıtmak			aɾɯtmak					aɾɯtɯɾ		aɾɯttɯɾ	l
11880	kındıraç											l
11881	kınkanat											l
11882	kınnap											l
11883	kıp kıp											l
11884	kıpı											l
11885	kıpık			kɯpɯk	kɯpɯktʃɯ	kɯpɯɯm	kɯpɯɯ	kɯpɯɯm				l
11886	kıpır											l
11887	kıpıştırmak											l
11888	kıpkırmızı			kɯpkɯɾmɯzɯ		kɯpkɯɾmɯzɯjɯm	kɯpkɯɾmɯzɯjɯ	kɯpkɯɾmɯzɯm				l
11889	kıpma											l
1189	arız											l
11890	kıpmak											l
11891	kır			kɯɾ		kɯɾɯm	kɯɾɯ	kɯɾɯm				l
11892	kırân											l
11893	kıraat			kɯɾaat	kɯɾaattʃɯ	kɯɾaatɯm	kɯɾaatɯ	kɯɾaatɯm				l
11894	kırac											l
11895	kıraç											l
11896	kıraça											l
11897	kıracak											l
11898	kırağı			kɯɾaɯ	kɯɾaɯdʒɯ	kɯɾaɯjɯm	kɯɾaɯjɯ	kɯɾaɯm				l
11899	kıral			kɯɾaɫ		kɯɾaɫɯm	kɯɾaɫɯ	kɯɾaɫɯm				l
119	açtırmak											l
1190	arıza			a:ɾɯza:	a:ɾɯza:dʒɯ	a:ɾɯza:jɯm	a:ɾɯza:jɯ	a:ɾɯzam				l
11900	kıral-											l
11901	kıran											l
11902	kıranta											l
11903	kırasıya			kɯɾasɯja								l
11904	kırat			kɯɾat	kɯɾattʃɯ	kɯɾatɯm	kɯɾatɯ	kɯɾatɯm				l
11905	kırba											l
11906	kırbaç			kɯɾbatʃ		kɯɾbadʒɯm	kɯɾbadʒɯ	kɯɾbadʒɯm				l
11907	kırç											l
11908	kırçıl			kɯɾtʃɯɫ		kɯɾtʃɯɫɯm	kɯɾtʃɯɫɯ	kɯɾtʃɯɫɯm				l
11909	kırçıla											l
1191	arızalanmak											l
11910	kırçöz											l
11911	kırcın											l
11912	kırdırmak											l
11913	kırdonlu											l
11914	kırgı											l
11915	kırgın											l
11916	kırıcı											l
11917	kırık			kɯɾɯk	kɯɾɯktʃɯ	kɯɾɯɯm~kɯɾɯkɯm	kɯɾɯɯ	kɯɾɯɯm				l
11918	kırıkçılık											l
11919	kırılacak											l
1192	arif			a:ɾif		a:ɾifim	a:ɾifi	a:ɾifim				l
11920	kırılmak											l
11921	kırım											l
11922	kırımtartar											l
11923	kırınım											l
11924	kırıntı			kɯɾɯntɯ		kɯɾɯntɯjɯm	kɯɾɯntɯjɯ	kɯɾɯntɯm				l
11925	kırışık			kɯɾɯʃɯk	kɯɾɯʃɯktʃɯ	kɯɾɯʃɯɯm	kɯɾɯʃɯɯ	kɯɾɯʃɯɯm				l
11926	kırışmak											l
11927	kırıtış											l
11928	kırk			kɯɾk		kɯɾkɯm	kɯɾkɯ	kɯɾkɯm				l
11929	kırkambar											l
1193	arifane											l
11930	kırkı											l
11931	kırkıncı											l
11932	kırkma			kɯɾkmak					kɯɾkaɾ		kɯɾktɯɾ	l
11933	kırkmak			kɯɾkmak					kɯɾkaɾ		kɯɾktɯɾ	l
11934	kırkmerak											l
11935	kırlağan											l
11936	kırlangıc			kɯɾɫangɯtʃ	kɯɾɫangɯtʃtʃɯ	kɯɾɫangɯdʒɯm	kɯɾɫangɯdʒɯ	kɯɾɫangɯdʒɯm				l
11937	kırlangıç											l
11938	kırlaşmak											l
11939	kırlık											l
1194	arife			aɾife~aɾefe		aɾifejim~aɾefejim	aɾifeji~aɾefeji	aɾifem~aɾefem				l
11940	kırma			kɯɾmak					kɯɾaɾ		kɯɾdɯɾ	l
11941	kırmak			kɯɾmak					kɯɾaɾ		kɯɾdɯɾ	l
11942	kırmalı											l
11943	kırmız											l
11944	kırmızı											l
11945	kırmızıağaç											l
11946	kırnak											l
11947	kırpık											l
11948	kırpıştırmak											l
11949	kırpmak											l
1195	arina											l
11950	kırsal											l
11951	kırsıçanımsı											l
11952	kırtasî											l
11953	kırtasiye											l
11954	kırtipil											l
11955	kıs kıs											l
11956	kış											l
11957	kışın											l
11958	kışır											l
11959	kışkırtı											l
1196	aristokrasi			aɾistokɾasi	aɾistokɾasidʒi	aɾistokɾasijim	aɾistokɾasiji	aɾistokɾasim				l
11960	kışkırtmak			kɯʃkɯɾtmak					kɯʃkɯɾtɯɾ		kɯʃkɯɾttɯɾ	l
11961	kışla			kɯʃɫa	kɯʃɫadʒɯ	kɯʃɫajɯm	kɯʃɫajɯ	kɯʃɫam				l
11962	kışlak											l
11963	kışr-											l
11964	kışrı											l
11965	kışt											l
11966	kısa			kɯsa	kɯsadʒɯ	kɯsajɯm	kɯsajɯ	kɯsam				l
11967	kısac											l
11968	kısaç											l
11969	kısaca											l
1197	aritmetik			aɾitmetik		aɾitmetiim	aɾitmetii	aɾitmetiim				l
11970	kısakafalı											l
11971	kısalmak											l
11972	kısas											l
11973	kısıt											l
11974	kısıcı											l
11975	kısık											l
11976	kısılmak											l
11977	kısım											l
11978	kısınmak											l
11979	kısır			kɯsɯɾ	kɯsɯɾdʒɯ	kɯsɯɾɯm	kɯsɯɾɯ	kɯsɯɾɯm				l
1198	aritmik											l
11980	kısırdöngü											l
11981	kısırganmak											l
11982	kıskac			kɯskatʃ		kɯskadʒɯm	kɯskadʒɯ	kɯskadʒɯm				l
11983	kıskaç			kɯskatʃ	kɯskatʃtʃɯ	kɯskadʒɯm	kɯskadʒɯ	kɯskadʒɯm				l
11984	kıskanc			kɯskantʃ		kɯskandʒɯm	kɯskandʒɯ	kɯskandʒɯm				l
11985	kıskanç											l
11986	kıskanmak			kɯskanmak					kɯskanɯɾ		kɯskandɯɾ	l
11987	kıskı											l
11988	kıskıvrak											l
11989	kısm-											l
1199	ariya											l
11990	kısma											l
11991	kısmak			kɯsmak					kɯsaɾ		kɯstɯɾ	l
11992	kısmen											l
11993	kısmet			kɯsmet	kɯsmettʃi	kɯsmetim	kɯsmeti	kɯsmetim				l
11994	kısmi											l
11995	kısmı											l
11996	kısmık											l
11997	kısrak			kɯsɾak	kɯsɾaktʃɯ	kɯsɾaɯm	kɯsɾaɯ	kɯsɾaɯm				l
11998	kıssa			kɯssa	kɯssadʒɯ	kɯssajɯm	kɯssajɯ	kɯssam				l
11999	kıstak											l
12	âşar											l
120	acaba			adʒaba:								l
1200	ariyet											l
12000	kıstas			kɯstas		kɯstasɯm	kɯstasɯ	kɯstasɯm				l
12001	kıstelyevm											l
12002	kıstırılmak											l
12003	kıstırmak											l
12004	kıt			kɯt		kɯtɯm	kɯtɯ	kɯtɯm				l
12005	kıta			kɯta:	kɯta:dʒɯ	kɯta:jɯm	kɯta:jɯ	kɯta:m				l
12006	kıta			kɯta:		kɯta:jɯm	kɯta:jɯ	kɯta:m				l
12007	kıtal											l
12008	kıtık											l
12009	kıtıpiyos											l
1201	ariz											l
12010	kıtır											l
12011	kıtırcı											l
12012	kıtkanaat											l
12013	kıtlama											l
12014	kıtlaşmak											l
12015	kıtlık											l
12016	kıtmir											l
12017	kıvam											l
12018	kıvamlanmak											l
12019	kıvanc			kɯvantʃ		kɯvandʒɯm	kɯvandʒɯ	kɯvandʒɯm				l
1202	ariza											l
12020	kıvanç			kɯvantʃ	kɯvantʃtʃɯ	kɯvandʒɯm	kɯvandʒɯ	kɯvandʒɯm				l
12021	kıvanca											l
12022	kıvanmak											l
12023	kıvıl											l
12024	kıvılcım			kɯvɯɫdʒɯm		kɯvɯɫdʒɯmɯm	kɯvɯɫdʒɯmɯ	kɯvɯɫdʒɯmɯm				l
12025	kıvır											l
12026	kıvırmak											l
12027	kıvracık											l
12028	kıvrak											l
12029	kıvranmak			kɯvɾanmak					kɯvɾanɯɾ		kɯvɾandɯɾ	l
1203	arizamik											l
12030	kıvrık			kɯvɾɯk	kɯvɾɯktʃɯ	kɯvɾɯɯm	kɯvɾɯɯ	kɯvɾɯɯm				l
12031	kıya											l
12032	kıyafet			kɯja:fet		kɯja:fetim	kɯja:feti	kɯja:fetim				l
12033	kıyafetli											l
12034	kıyak			kɯjak	kɯjaktʃɯ	kɯjaɯm	kɯjaɯ	kɯjaɯm				l
12035	kıyam											l
12036	kıyamamak											l
12037	kıyamet			kɯja:met	kɯja:mettʃi	kɯja:metim	kɯja:meti	kɯja:metim				l
12038	kıyas			kɯjas	kɯjastʃɯ	kɯjasɯm	kɯjasɯ	kɯjasɯm				l
12039	kıyasal											l
1204	ark											l
12040	kıyasi											l
12041	kıyasıya			kɯjasɯja	kɯjasɯjadʒɯ	kɯjasɯjajɯm	kɯjasɯjajɯ	kɯjasɯjam				l
12042	kıydırmak											l
12043	kıygı											l
12044	kıyı											l
12045	kıyıcı											l
12046	kıyık											l
12047	kıyılmak											l
12048	kıyım											l
12049	kıyıntı											l
1205	arka			aɾka		aɾkajɯm	aɾkajɯ	aɾkam				l
12050	kıyışmak											l
12051	kıyısıra											l
12052	kıyma			kɯjma~kɯjmak	kɯjmadʒɯ	kɯjmajɯm	kɯjmajɯ	kɯjmam	kɯjaɾ		kɯjdɯɾ	l
12053	kıymak											l
12054	kıymet											l
12055	kıymetlendirme											l
12056	kıymık			kɯjmɯk	kɯjmɯktʃɯ	kɯjmɯɯm	kɯjmɯɯ	kɯjmɯɯm				l
12057	kıyye											l
12058	kız											l
12059	kızak			kɯzak	kɯzaktʃɯ	kɯzaɯm	kɯzaɯ	kɯzaɯm				l
1206	arkabölge											l
12060	kızaklamak											l
12061	kızaklık											l
12062	kızalak											l
12063	kızamık											l
12064	kızan											l
12065	kızarmak			kɯzaɾmak					kɯzaɾɯɾ		kɯzaɾt	l
12066	kızböceği											l
12067	kızdırılmak											l
12068	kızdırmak											l
12069	kızgın											l
1207	arkaç											l
12070	kızgırmak											l
12071	kızıl			kɯzɯɫ	kɯzɯɫdʒɯ	kɯzɯɫɯm	kɯzɯɫɯ	kɯzɯɫɯm				l
12072	kızılağaç			kɯzɯɫaatʃ	kɯzɯɫaatʃtʃɯ	kɯzɯɫaadʒɯm	kɯzɯɫaadʒɯ	kɯzɯɫaadʒɯm				l
12073	kızılmak											l
12074	kızılötesi											l
12075	kızışık											l
12076	kızışmak			kɯzɯʃmak					kɯzɯʃɯɾ		kɯzɯʃtɯɾ	l
12077	kızkardeş											l
12078	kızkuşu											l
12079	kızmabirader											l
1208	arkadaş			aɾkadaʃ		aɾkadaʃɯm	aɾkadaʃɯ	aɾkadaʃɯm				l
12080	kızmak			kɯzmak					kɯzaɾ		kɯzdɯɾ	l
12081	kibar											l
12082	kibarca											l
12083	kibernetik											l
12084	kibir			kibiɾ	kibiɾdʒi	kibiɾim	kibiɾi	kibiɾim				l
12085	kibrit			kibɾit	kibɾittʃi	kibɾitim	kibɾiti	kibɾitim				l
12086	kibriya											l
12087	kifafınefs											l
12088	kifayet			kifa:jet	kifa:jettʃi	kifa:jetim	kifa:jeti	kifa:jetim				l
12089	kik											l
1209	arkadaşça											l
12090	kikirik			kikiɾik		kikiɾiim	kikiɾii	kikiɾiim				l
12091	kikla											l
12092	kiklon											l
12093	kil			kiɫ	kiɫdʒi	kiɫim	kiɫi	kiɫim				l
12094	kilâb											l
12095	kile											l
12096	kiler											l
12097	kilermen											l
12098	kilid			kiɫit		kiɫidim	kiɫidi	kiɫidim				l
12099	kilim											l
121	acaib											l
1210	arkaik											l
12100	kilis											l
12101	kilise			kiɫise		kiɫisejim	kiɫiseji	kiɫisem				l
12102	kilit											l
12103	kilitlemek											l
12104	kiliz											l
12105	killi											l
12106	kilo											l
12107	kils											l
12108	kilükal											l
12109	kilüs											l
1211	arkalamak											l
12110	kilye											l
12111	kim											l
12112	kimdenlik											l
12113	kimesne											l
12114	kimono											l
12115	kimse											l
12116	kimsecik											l
12117	kimüs											l
12118	kimya											l
12119	kimyevî			kimjevi:	kimjevi:dʒi	kimjevi:jim	kimjevi:ji	kimjevi:m				l
1212	arkdüzen											l
12120	kimyon			kimjon	kimjondʒu	kimjonum	kimjonu	kimjonum				l
12121	kin			kin		kinim	kini	kinim				l
12122	kinaye											l
12123	kinci											l
12124	kinematik											l
12125	kinik											l
12126	kinin											l
12127	kiniş											l
12128	kinistin											l
12129	kip											l
1213	arkebüz											l
12130	kipe											l
12131	kipkirli			kipkiɾɫi		kipkiɾɫijim	kipkiɾɫiji	kipkiɾɫim				l
12132	kiplik											l
12133	kir											l
12134	kira											l
12135	kiracı											l
12136	kiram											l
12137	kiraren											l
12138	kiraz											l
12139	kirde											l
1214	arkeen											l
12140	kirdigâr											l
12141	kirec											l
12142	kireç			kiɾetʃ	kiɾetʃtʃi	kiɾedʒim	kiɾedʒi	kiɾedʒim				l
12143	kireççi											l
12144	kiremit			kiɾemit	kiɾemittʃi	kiɾemidim	kiɾemidi	kiɾemidim				l
12145	kirez											l
12146	kirgiderici											l
12147	kiriş			kiɾiʃ		kiɾiʃim	kiɾiʃi	kiɾiʃim				l
12148	kirişleme											l
12149	kirizma											l
1215	arkegon											l
12150	kirkit											l
12151	kirlemek											l
12152	kirlenmek											l
12153	kirman											l
12154	kirmen											l
12155	kirpi											l
12156	kirpik			kiɾpik	kiɾpiktʃi	kiɾpiim	kiɾpii	kiɾpiim				l
12157	kirş											l
12158	kirtil											l
12159	kirtipil											l
1216	arkeolog											l
12160	kirve											l
12161	kiş											l
12162	kişi			kiʃi	kiʃidʒi	kiʃijim	kiʃiji	kiʃim				l
12163	kişice											l
12164	kişlemek											l
12165	kişmiş											l
12166	kişnemek			kiʃnemek					kiʃneɾ		kiʃnet	l
12167	kişniş											l
12168	kişver											l
12169	kisbi											l
1217	arkış											l
12170	kisbî											l
12171	kispet											l
12172	kist											l
12173	kisve											l
12174	kisvet											l
12175	kitab			kitap		kitabɯm	kitabɯ	kitabɯm				l
12176	kitab-											l
12177	kitabcı											l
12178	kitakse											l
12179	kitap			kitap	kitaptʃɯ	kitabɯm	kitabɯ	kitabɯm				l
1218	arkoz											l
12180	kitapça											l
12181	kitara											l
12182	kitin											l
12183	kitle			kitɫe		kitɫejim	kitɫeji	kitɫem				l
12184	kitlemek											l
12185	kitonlar											l
12186	kitre											l
12187	kivi											l
12188	kiyanus											l
12189	kiyaset											l
1219	arlanmak			aɾɫanmak					aɾɫanɯɾ		aɾɫandɯɾ	l
12190	kiyotin			gijotin		gijotinim	gijotini	gijotinim				l
12191	kizib											l
12192	kizir											l
12193	kkal											l
12194	klâkson			klakson		klaksonum	klaksonu	klaksonum				l
12195	klâsör			klasøɾ		klasøɾym	klasøɾy	klasøɾym				l
12196	kladus											l
12197	klaket											l
12198	klakson											l
12199	klan											l
122	acaibisebaiâlem											l
1220	arma			aɾma		aɾmajɯm	aɾmajɯ	aɾmam				l
12200	klapa											l
12201	klarnetçi			klaɾinet		klaɾinetim	klaɾineti	klaɾinetim				l
12202	klasifikasyon											l
12203	klasik			kɯɫasik	kɯɫasiktʃi	kɯɫasiim	kɯɫasii	kɯɫasiim				l
12204	klasör											l
12205	klastik											l
12206	klavsen											l
12207	klefte											l
12208	kleptoman			kɯɫeptoman	kɯɫeptomandʒɯ	kɯɫeptomanɯm	kɯɫeptomanɯ	kɯɫeptomanɯm				l
12209	klik											l
1221	armacılık											l
12210	kliket											l
12211	klima			kɯɫima	kɯɫimadʒɯ	kɯɫimajɯm	kɯɫimajɯ	kɯɫimam				l
12212	klinik											l
12213	klips											l
12214	kliring											l
12215	klişe			kɯɫiʃe	kɯɫiʃedʒi	kɯɫiʃejim	kɯɫiʃeji	kɯɫiʃem				l
12216	klm											l
12217	klor											l
12218	kloş											l
12219	klüb			kuɫyp		kuɫybym	kuɫyby	kuɫybym				l
1222	armador											l
12220	klüp											l
12221	klüz											l
12222	km											l
12223	köçek											l
12224	köfte			køfte		køftejim	køfteji	køftem				l
12225	köftehor			køftehoɾ	køftehoɾdʒu	køftehoɾum	køftehoɾu	køftehoɾum				l
12226	köfter											l
12227	köftün											l
12228	köhne			køhne	køhnedʒi	køhnejim	køhneji	køhnem				l
12229	kök											l
1223	armadura											l
12230	kökanlam											l
12231	köken			køken		køkenim	køkeni	køkenim				l
12232	köknar			køknaɾ	køknaɾdʒɯ	køknaɾɯm	køknaɾɯ	køknaɾɯm				l
12233	kölçer											l
12234	köle			køɫe		køɫejim	køɫeji	køɫem				l
12235	köleleşmek											l
12236	kölemen											l
12237	kömeç											l
12238	kömür			kømyɾ	kømyɾdʒy	kømyɾym	kømyɾy	kømyɾym				l
12239	kömürcin											l
1224	armağan											l
12240	köpecik											l
12241	köpek			køpek	køpektʃi	køpeim	køpei	køpeim				l
12242	köpekayası											l
12243	köpoğlu			køpo:ɫu		køpo:ɫujum	køpo:ɫunu	køpo:ɫum				l
12244	köprü			køpɾy	køpɾydʒy	køpɾyjym	køpɾyjy	køpɾym				l
12245	köprücü											l
12246	köprücük											l
12247	köpük			køpyk		køpyym	køpyy	køpyym				l
12248	köpülemek											l
12249	köpürmek			køpyɾmek					køpyɾyɾ		køpyɾt	l
1225	armatör			aɾmatøɾ	aɾmatøɾdʒy	aɾmatøɾym	aɾmatøɾy	aɾmatøɾym				l
12250	kör			køɾ	køɾdʒy	køɾym		køɾym				l
12251	körağaç											l
12252	köreşe											l
12253	körfez			køɾfez		køɾfezim	køɾfezi	køɾfezim				l
12254	körkandil											l
12255	körkörüne											l
12256	köroğlu											l
12257	körpe			køɾpe		køɾpejim	køɾpeji	køɾpem				l
12258	körsıçan											l
12259	körük			køɾyk	køɾyktʃy	køɾyym	køɾyy	køɾyym~køɾy:m				l
1226	armoni			aɾmoni	aɾmonidʒi	aɾmonijim	aɾmoniji	aɾmonim				l
12260	köruzantı											l
12261	köryılan											l
12262	kös			køs		køsym	køsy	køsym				l
12263	köşe											l
12264	köşebent			køʃebent	køʃebenttʃi	køʃebendim	køʃebendi	køʃebendim				l
12265	köşek											l
12266	köşekapmaca											l
12267	köşeleme											l
12268	köşk			køʃk	køʃktʃy	køʃkym	køʃky	køʃkym				l
12269	köse											l
1227	armoz											l
12270	köseğen											l
12271	köseği											l
12272	kösele											l
12273	kösem											l
12274	köskötürüm											l
12275	kösmek											l
12276	kösnü											l
12277	köstebek			køstebek	køstebektʃi	køstebeim	køstebei	køstebeim				l
12278	köstek			køstek	køstektʃi	køsteim	køstei	køsteim				l
12279	kösteklemek											l
1228	armud			aɾmut		aɾmudum	aɾmudu	aɾmudum				l
12280	kösümek											l
12281	köt											l
12282	kötek			køtek	køtektʃi	køteim	køtei	køteim				l
12283	kötü			køty		køtyjym	køtyjy	køtym				l
12284	kötücü											l
12285	kötümsemek											l
12286	kötürüm			køtyɾym	køtyɾymdʒy	køtyɾymym	køtyɾymy	køtyɾymym				l
12287	köy			køj	køjdʒy	køjym	køjy	køjym				l
12288	köycülük											l
12289	köymek											l
1229	armudiye											l
12290	köz			køz		køzym	køzy	køzym				l
12291	koala											l
12292	koati											l
12293	kobalt											l
12294	kobar											l
12295	kobat											l
12296	kobay			kobaj	kobajdʒɯ	kobajɯm	kobajɯ	kobajɯm				l
12297	koç											l
12298	koçak											l
12299	koçan			kotʃan		kotʃanɯm	kotʃanɯ	kotʃanɯm				l
123	acaip											l
1230	armut											l
12300	koçbaşı											l
12301	koçmak											l
12302	koçu											l
12303	koca											l
12304	kocabaş											l
12305	kocunmak											l
12306	kocuşmak											l
12307	kod			kod		kodum	kodu	kodum				l
12308	kodaman											l
12309	kodein			kodein	kodeindʒi	kodeinim	kodeini	kodeinim				l
1231	armutkabağı											l
12310	kodeks											l
12311	kodes											l
12312	kodeş											l
12313	kof			kof	koftʃu	kofum	kofu	kofum				l
12314	kofa											l
12315	kofana											l
12316	koferdam											l
12317	koflaşmak											l
12318	kofti											l
12319	koğ-											l
1232	armuz											l
12320	koğlamak											l
12321	koğuş			kouʃ	kouʃtʃu	kouʃum	kouʃu	kouʃum				l
12322	koheran											l
12323	kok			kok	koktʃu	kokum	koku	kokum				l
12324	koka											l
12325	kokana			kokana		kokanajɯm	kokanajɯ	kokanam				l
12326	kokar											l
12327	kokart			kokaɾt		kokaɾtɯm	kokaɾtɯ	kokaɾtɯm				l
12328	koket											l
12329	kokil											l
1233	arnavud			aɾnavut		aɾnavudum	aɾnavudu	aɾnavudum				l
12330	koklam											l
12331	koklamak			kokɫamak					kokɫaɾ		kokɫat	l
12332	koklea											l
12333	kokmak			kokmak					kokaɾ		koktuɾ	l
12334	koko											l
12335	kokona			kokona	kokonadʒɯ	kokonajɯm	kokonam	kokonajɯ				l
12336	kokoreç			kokoɾetʃ	kokoɾetʃtʃi	kokoɾedʒim	kokoɾedʒi	kokoɾedʒim				l
12337	kokoriko											l
12338	kokoroz			kokoɾoz	kokoɾozdʒu	kokoɾozum	kokoɾozu	kokoɾozum				l
12339	kokot			kokot	kokottʃu	kokotum	kokotu	kokotum				l
1234	arnika											l
12340	kokoz											l
12341	kokpit			kokpit		kokpitim	kokpiti	kokpitim				l
12342	koksa											l
12343	koksiks											l
12344	kokteyl			koktejɫ	koktejɫdʒi	koktejɫim	koktejɫi	koktejɫim				l
12345	koku											l
12346	kokulu											l
12347	kol			koɫ		koɫum	koɫu	koɫum				l
12348	kola											l
12349	kolaçan			koɫatʃan		koɫatʃanɯm	koɫatʃanɯ	koɫatʃanɯm				l
1235	arnuvo											l
12350	kolağası			koɫaasɯ		koɫaasɯjɯm	koɫaasɯnɯ	koɫaam				l
12351	kolaj			kolaʒ	kolaʒdʒɯ	kolaʒɯm	kolaʒɯ	kolaʒɯm				l
12352	kolalamak											l
12353	kolan											l
12354	kolateral											l
12355	kolay			koɫaj		koɫajɯm	koɫajɯ	koɫajɯm				l
12356	kolayca											l
12357	kolbaşınılık											l
