id	lexeme	knows	uses	citation	profs	predicative	accusative	possessive	aorist	infinitive	causative	ulcase
12520	hl			h'l		h'lh	h'll	h'h				l
12521	hh											l
12522	hh											l
12523	hh			hh'		hl'h	hll'	hlh'				l
12524	hl			h'l	h'll	h'lh	h'll	h'h				l
12525	ll			l'l	l'll	l'lh	l'll	l'h				l
12526	llh											l
12527	hlhh											l
12528	hl											l
12529	hh			hh'	hhl'	hl'h	hll'	hlh'				l
1253	hh											l
12530	hl											l
12531	h											l
12532	hl											l
12533	hh											l
12534	hh											l
12535	ll			ll'	lll'	ll'h	lh'	lll'				l
12536	lh			lh'	lhl'	ll'h	lll'	llh'				l
12537	llh											l
12538	lll											l
12539	llh			llh'					lh'		lh'	l
1254	hh											l
12540	lh											l
12541	lhl											l
12542	lhl											l
12543	hh											l
12544	hl											l
12545	h-											l
12546	ll											l
12547	lhl											l
12548	lh											l
12549	lhh											l
1255	h											l
12550	hl			hh'					lh'		hh'	l
12551	hh											l
12552	hh											l
12553	hhh											l
12554	ll			ll'		ll'h	lll'	lh'				l
12555	lh			lh'	lhl'	ll'h	lll'	llh'				l
12556	lh			lh'		ll'h	lll'	llh'				l
12557	lhhhl											l
12558	lhh											l
12559	lh											l
1256	hlh											l
12560	lhh											l
12561	llh											l
12562	hll			h'll	h'lll	h'llh	h'lll	h'lh				l
12563	hhhh											l
12564	hh											l
12565	hh			hh'		hl'h	hll'	hlh'				l
12566	h											l
12567	ll											l
12568	lh											l
12569	lhh											l
1257	hllh											l
12570	llll											l
12571	lhh			lhh'					llh'		lh'	l
12572	lh											l
12573	lllh											l
12574	lhlhh											l
12575	llh											l
12576	hlh											l
12577	hh											l
12578	lh											l
12579	hl											l
1258	hlhh											l
12580	h											l
12581	ll											l
12582	llll											l
12583	lllll											l
12584	lllh			lllh'					llh'		llh'	l
12585	lh											l
12586	hh											l
12587	hl											l
12588	hhh											l
12589	hh			hh'					lh'		hh'	l
1259	hh											l
12590	lll											l
12591	llh											l
12592	lh			lh'		ll'h	lll'	llh'				l
12593	lllh											l
12594	lhh											l
12595	lh											l
12596	lhhl											l
12597	h			h'	hl'	l'h	ll'	lh'				l
12598	llh											l
12599	lh											l
126	llh			lhh'		lhl'h	lhll'	lhlh'				l
1260	hlh											l
12600	lh											l
12601	hhh											l
12602	hh											l
12603	hl											l
12604	hh											l
12605	h-											l
12606	hl											l
12607	ll			ll'	lll'	ll'h	lll'	lh'				l
12608	llhl											l
12609	lhh											l
1261	hlh											l
12610	lh											l
12611	lhl											l
12612	lh											l
12613	llhh											l
12614	h			h'	hl'	l'h	ll'	lh'				l
12615	ll			l'l		l'lh	l'll	l'h				l
12616	lh											l
12617	llh											l
12618	hlh											l
12619	h											l
1262	hlh											l
12620	lh											l
12621	h			lh'	lhl'	ll'h	lll'	llh'				l
12622	llll											l
12623	h											l
12624	h											l
12625	hlll											l
12626	lh											l
12627	lh											l
12628	lhlh											l
12629	ll											l
1263	hl											l
12630	h											l
12631	ll											l
12632	llhh											l
12633	llh											l
12634	lh											l
12635	llh											l
12636	h			h'		l'h	ll'	lh'				l
12637	h											l
12638	lhl			llh'l		llh'lh	llh'll	llh'h				l
12639	lll											l
1264	hll											l
12640	llh											l
12641	lh											l
12642	lh											l
12643	ll											l
12644	lllll											l
12645	llh											l
12646	h											l
12647	hl											l
12648	hh											l
12649	lh											l
1265	hh			hh'	hhl'	hl'h	hll'~hh'	hlh'				l
12650	ll-											l
12651	h											l
12652	h-											l
12653	ll											l
12654	lh											l
12655	ll			lll'	llll'	lll'h	llll'	llh'				l
12656	h											l
12657	h			lh'		ll'h	lll'	llh'				l
12658	h			h'		l'h	ll'	lh'				l
12659	lhl											l
1266	hhlh											l
12660	ll											l
12661	h											l
12662	ll											l
12663	h											l
12664	lllh											l
12665	llh											l
12666	lll											l
12667	lllh											l
12668	lhh											l
12669	llh											l
1267	hh											l
12670	h											l
12671	hlh											l
12672	lh											l
12673	llh											l
12674	lh											l
12675	h											l
12676	l											l
12677	ll											l
12678	ll											l
12679	h											l
1268	hhl											l
12680	lh											l
12681	lhh											l
12682	lh			lh'		ll'h	lll'	llh'				l
12683	hl											l
12684	h											l
12685	llh			l'lh	l'lhl	l'llh	l'lll	l'llh				l
12686	lh											l
12687	llll											l
12688	lhl											l
12689	lhh			lhh'					llh'		lh'	l
1269	hhh											l
12690	llh			llh'		lll'h	llll'	lllh'				l
12691	lhlh											l
12692	llh											l
12693	llh											l
12694	llh											l
12695	h											l
12696	ll											l
12697	lll											l
12698	h-											l
12699	hh											l
127	lh											l
1270	hlhh											l
12700	hh											l
12701	hhhh											l
12702	hhh											l
12703	h-											l
12704	hh											l
12705	lh			lh'	lhl'	ll'h	hl'~lll'	hh'~llh'				l
12706	lh lh											l
12707	lh											l
12708	lhh											l
12709	lhh			lhh'	lhhl'	lhl'h	lhll'	lhlh'				l
1271	hh			hh'		hh'h	hhl'	hhh'				l
12710	hl											l
12711	hlh			hlh'					hh'		hh'	l
12712	lh			lh'		lh'h	lhl'	lhh'				l
12713	h			h'		l'h	ll'	lh'				l
12714	lh			lh'	lhl'	ll'h	lll'	llh'				l
12715	lhl											l
12716	lh											l
12717	hhl											l
12718	hlh											l
12719	hl											l
1272	hll											l
12720	hh											l
12721	lh											l
12722	hh											l
12723	hhl											l
12724	hh											l
12725	hlll											l
12726	hll											l
12727	hlh											l
12728	hl											l
12729	hl											l
1273	hl			hh'~hl'					hh'		hh'	l
12730	hl											l
12731	lh			lh'		ll'h	lll'	llh'				l
12732	hhl											l
12733	h											l
12734	hl											l
12735	hllh											l
12736	hh											l
12737	hlh											l
12738	lh											l
12739	lhh											l
1274	hh			hh'					hh'		hh'	l
12740	h											l
12741	hh											l
12742	ll			ll'		ll'h	lll'	lh'				l
12743	lllh											l
12744	lh											l
12745	lh											l
12746	lllh											l
12747	lhl											l
12748	hh			hh'	hhl'	hl'h	hll'	hlh'				l
12749	hl											l
1275	hll											l
12750	hl			hl'		hl'h	hll'	hh'				l
12751	lh											l
12752	hllh											l
12753	hhlh											l
12754	h											l
12755	h			h'	hl'	h'h	hl'	hh'				l
12756	hl											l
12757	lh											l
12758	hl			hl'		hl'h	hll'	hh'				l
12759	h			h'		l'h	ll'	lh'				l
1276	hh											l
12760	ll			ll'		ll'h	lll'	lh'				l
12761	lhl											l
12762	lhl			lh'l	lh'll	lh'lh	lh'll	lh'h				l
12763	hll											l
12764	hll											l
12765	hl											l
12766	h											l
12767	hh			hh'	hhl'	hl'h	hll'	hlh'				l
12768	ll											l
12769	lh			lh'		ll'h	lll'	llh'				l
1277	hh											l
12770	lllhlh											l
12771	lllh											l
12772	lhl											l
12773	lh											l
12774	lll											l
12775	lhh											l
12776	h			h'		h'h	hl'	hh'				l
12777	hh											l
12778	hlh											l
12779	hlh											l
1278	lh											l
12780	hl			hl'		hl'h	hll'	hh'				l
12781	hh											l
12782	hh											l
12783	llh											l
12784	h											l
12785	lh											l
12786	lll											l
12787	llh											l
12788	hlh											l
12789	hl											l
1279	llh											l
12790	lh											l
12791	hl											l
12792	hh											l
12793	hh											l
12794	hlh											l
12795	hh			hh'					lh'		hh'	l
12796	hl											l
12797	hh											l
12798	hll											l
12799	hlll											l
128	llllh											l
1280	lh			lh'	lhl'	ll'h	lll'	llh'				l
12800	hhh											l
12801	ll											l
12802	lh											l
12803	lh			lh'	lhl'	ll'h	lll'	llh'				l
12804	h											l
12805	lh											l
12806	llh											l
12807	hl											l
12808	hlh											l
12809	hl											l
1281	hl											l
12810	hh											l
12811	hlh			h'lh~h'llh								l
12812	lh											l
12813	lh			lh'		ll'h	lll'	llh'				l
12814	lhll			lhhl'		lhhl'h	lhhll'	lhhh'				l
12815	lh											l
12816	lh											l
12817	lh			lh'		ll'h	lll'	llh'				l
12818	lh											l
12819	llh											l
1282	h											l
12820	lh											l
12821	lhh											l
12822	llh											l
12823	llhh											l
12824	h-											l
12825	lhh											l
12826	lh											l
12827	hl			hl'		hl'h	hll'	hh'				l
12828	lh											l
12829	lh											l
1283	hl											l
12830	ll ll											l
12831	llll											l
12832	lh			lh'		ll'h	lll'	llh'				l
12833	lh											l
12834	hh											l
12835	lll											l
12836	hh											l
12837	hh											l
12838	lh											l
12839	lh											l
1284	hll											l
12840	lhh											l
12841	lhh											l
12842	lh											l
12843	ll											l
12844	ll											l
12845	ll			ll'	lll'	ll'h	lll'	lh'				l
12846	lhh											l
12847	lhh											l
12848	ll											l
12849	hl			h'l		h'lh	h'll	h'h				l
1285	hl			hl'		hl'h	hll'	hh'				l
12850	hlh											l
12851	ll											l
12852	lh											l
12853	llll											l
12854	lhl											l
12855	llh			llh'		lll'h	llll'	lllh'				l
12856	h											l
12857	ll			l'l		l'lh	l'll	l'h				l
12858	lh											l
12859	llllh											l
1286	hlh											l
12860	lh			lh'	lhl'	ll'h	lll'	llh'				l
12861	llhl											l
12862	lhh											l
12863	lhll											l
12864	lhllh											l
12865	lh											l
12866	lh											l
12867	ll			ll'	lll'	ll'h	lll'	lh'				l
12868	lh											l
12869	hhhh											l
1287	hhh											l
12870	hlh											l
12871	hhh			hhh'					hlh'		hhh'	l
12872	hh											l
12873	hh											l
12874	hhl											l
12875	h											l
12876	lh											l
12877	lhl											l
12878	lh											l
12879	h			h'	hl'	h'h	hl'	hh'				l
1288	h			h'	hl'	l'h	ll'	lh'				l
12880	hl											l
12881	lh											l
12882	lh											l
12883	lll											l
12884	lh											l
12885	lhl			lh'l	lh'll	lh'lh	lh'll	lh'h				l
12886	lhh											l
12887	lh											l
12888	lh											l
12889	lh											l
1289	h-											l
12890	hh			hh'	hhl'	hl'h	hll'	hlh'				l
12891	h											l
12892	ll			l'l	l'll	l'lh	l'll	l'h				l
12893	lhl			lh'l	lh'll	lh'lh	lh'll	lh'h				l
12894	lhll											l
12895	lhhl											l
12896	lhl											l
12897	lh			lh'	lhl'	ll'h	lll'	llh'				l
12898	lh											l
12899	hlll											l
129	lll											l
1290	h			h'	hl'	l'h	ll'	lh'				l
12900	hh											l
12901	hll			hl'l		hl'lh	hl'll	hl'h				l
12902	hl											l
12903	hll			hll'	hlll'	hll'h	hlll'	hlh'				l
12904	hl											l
12905	hl											l
12906	hhl			hh'l	hh'll	hh'lh	hh'll	hh'h				l
12907	hh											l
12908	hh			hh'	hhl'	hl'h	hll'	hlh'				l
12909	hl											l
1291	lll			lll'		lll'h	llll'	llh'				l
12910	hh											l
12911	lh											l
12912	lh			lh'		ll'h	lll'	llh'				l
12913	llh			ll'h	ll'hl	ll'lh	ll'll	ll'lh				l
12914	hl											l
12915	hh			hh'	hhl'	hl'h	hll'	hlh'				l
12916	hhl											l
12917	hll											l
12918	hh			hh'	hhl'	hl'h	hll'	hlh'				l
12919	h											l
1292	lll h											l
12920	hh											l
12921	h											l
12922	ll			l'l	l'll	l'lh	l'll	l'h				l
12923	lh											l
12924	hll			h'll	h'lll	h'llh	h'lll	h'lh				l
12925	hh											l
12926	lh			lh'		ll'h	lll'	llh'				l
12927	h			h'		l'h	ll'	lh'				l
12928	ll			ll'	lhl'		lhl'	lh'				l
12929	ll			hl'		hl'h	hhl'	hh'				l
1293	lllll			llllh'					lllh'		lllh'	l
12930	ll ll											l
12931	llll			lhll'		lhll'h	lhlll'	lhlh'				l
12932	lll											l
12933	lll											l
12934	lh											l
12935	lh											l
12936	lhlh											l
12937	lh			lh'		ll'h	lll'	llh'				l
12938	lh											l
12939	h											l
1294	lll											l
12940	hll			hl'	hhl'	hl'h	hhl'	hh'				l
12941	hllh											l
12942	hh			hh'	hhl'	hl'h	hll'	hlh'				l
12943	hlh											l
12944	hlhh											l
12945	hl											l
12946	hllh											l
12947	hll											l
12948	h											l
12949	h-											l
1295	lh											l
12950	hll											l
12951	hll			hl'l		hl'lh	hl'll	hl'h				l
12952	hlh			hlh'	hlhl'	hll'h	hlll'	hllh'				l
12953	hhh											l
12954	lll											l
12955	hh											l
12956	hl			hl'	hll'	hl'h	hll'	hh'				l
12957	hllh			hl'lh	hl'lhl	hl'llh	hl'lll	hl'llh				l
12958	lll											l
12959	h											l
1296	llh											l
12960	hlh											l
12961	hl			hh'					lh'		hh'	l
12962	hh											l
12963	hh											l
12964	hl			h'l		h'lh	h'll	h'h				l
12965	hh			hh'		hl'h	hll'	hlh'				l
12966	lh											l
12967	hl			hl'	hhl'	hl'h	hhl'	hh'				l
12968	h			h'	hl'	h'h	hl'	hh'				l
12969	hh			hh'	hhl'	hl'h	hll'	hlh'				l
1297	hl			hl'		hl'h	hll'	hh'				l
12970	hhl											l
12971	hll											l
12972	hh			hh'		hl'h	hll'	hlh'				l
12973	h			h'		h'h	hl'	hh'				l
12974	hhl											l
12975	hh											l
12976	hlll											l
12977	hhh			hhh'					hlh'		hh'	l
12978	hlll											l
12979	hhl											l
1298	llh											l
12980	hhh			hhh'					hlh'		hh'	l
12981	ll											l
12982	lllh											l
12983	lll											l
12984	lh											l
12985	lh			lh'		ll'h	lll'	llh'				l
12986	lllh											l
12987	lhh											l
12988	lhh			lhh'	lhhl'	lhl'h	lhll'	lhlh'				l
12989	lll											l
1299	lll											l
12990	llh											l
12991	llh											l
12992	lh											l
12993	lll											l
12994	llh			llh'					lh'		lh'	l
12995	lhhh											l
12996	lh											l
12997	lhh											l
12998	lhl											l
12999	lh			lh'	lhl'	ll'h	lll'	llh'				l
13	lh			hh'		hl'h	hll'	hlh'				l
130	llll											l
1300	lhh			l'hh					l'lh~llh'		l'hh	l
13000	llll											l
13001	lh											l
13002	lhl											l
13003	lhh											l
13004	llll											l
13005	lllh											l
13006	hl			hl'	hll'	hl'h	hll'	hh'				l
13007	h			h'		l'h	ll'	lh'				l
13008	lh											l
13009	lhll											l
1301	lll  ll											l
13010	lh											l
13011	lhl											l
13012	lll											l
13013	llh											l
13014	lhh											l
13015	llhh											l
13016	lhh			lhh'					llh'		lhh'	l
13017	hlll			h'lll		h'lllh	h'llll	h'llh				l
13018	ll											l
13019	lllll											l
1302	ll											l
13020	lhll											l
13021	lh			lh'	lhl'	ll'h	lll'	llh'				l
13022	hll											l
13023	hl			hl'	hll'	hl'h	hll'	hh'				l
13024	hll											l
13025	hh											l
13026	hlll											l
13027	hh											l
13028	hh											l
13029	hh			hh'					lh'		hh'	l
1303	lllll											l
13030	hh			hh'		hl'h	hll'	hlh'				l
13031	lh			lh'		ll'h	lll'	llh'				l
13032	hl											l
13033	h											l
13034	lh											l
13035	lh											l
13036	h-											l
13037	hl											l
13038	llll											l
13039	hll			hlh'					hh'		hh'	l
1304	lllll											l
13040	hlh			hlh'					hh'		hh'	l
13041	hl											l
13042	hl											l
13043	h-											l
13044	hh			hh'		hl'h	hll'	hlh'				l
13045	hh											l
13046	hlllh											l
13047	ll											l
13048	lh			lh'		ll'h	hl'	hh'				l
13049	llllh											l
1305	lh			lh'	lhl'	llh'	lll'	llh'				l
13050	lh			lh'	lhl'	ll'h	hl'	hh'				l
13051	lllll											l
13052	lh											l
13053	lh											l
13054	ll											l
13055	ll-											l
13056	llh			llh'	llhl'	lll'h	llll'	lllh'				l
13057	llh											l
13058	lh			lh'		ll'h	lll'	llh'				l
13059	hl											l
1306	lllll											l
13060	hh											l
13061	hhhhh											l
13062	h											l
13063	hh			hh'		hl'h	hll'	hlh'				l
13064	hllll											l
13065	hl			hl'	hll'	hl'h	hll'	hh'				l
13066	ll			ll'		ll'h	lll'	lh'				l
13067	lh											l
13068	llh											l
13069	lh											l
1307	llll											l
13070	h											l
13071	llll											l
13072	lh											l
13073	lh											l
13074	lhll											l
13075	hh			hh'		hl'h	hll'	hlh'				l
13076	lh											l
13077	ll			ll'		ll'h	lll'	lh'				l
13078	llh											l
13079	h											l
1308	lh											l
13080	l			l'		l'h	hl'	h'				l
13081	l-											l
13082	l-											l
13083	llh											l
13084	llhlh											l
13085	lll											l
13086	llh			llh'	llhl'	llh'h	llhl'	llhh'				l
13087	lh											l
13088	lh											l
13089	lh											l
1309	lhhh											l
13090	llh											l
13091	hl											l
13092	lh											l
13093	lh											l
13094	lh											l
13095	lhl											l
13096	lll											l
13097	lhl											l
13098	h			h'	hl'	l'h	ll'	lh'				l
13099	llh											l
131	lh			lh'	lhl'	ll'h	lll'	llh'				l
1310	lhhh											l
13100	lhh											l
13101	lh											l
13102	lh			hh'	hhl'	hl'h	hll'	hlh'				l
13103	lh			lh'	lhl'	ll'h	lll'	llh'				l
13104	lh											l
13105	lhl											l
13106	lh											l
13107	lh											l
13108	lh											l
13109	lh											l
1311	lhl											l
13110	hl											l
13111	llll											l
13112	lh											l
13113	hl											l
13114	lh			lh'	lhl'	ll'h	lll'	llh'				l
13115	lh											l
13116	h											l
13117	lh			lh'	lhl'	lhh'	lhl'	lhh'				l
13118	lh			hh'	hhl'	hh'h	hhl'	hhh'				l
13119	ll											l
1312	lh											l
13120	lh											l
13121	lhl			lh'l		lh'lh	lh'll	lh'h				l
13122	lhl			lhl'	lhll'	lhl'h	lhll'	lhh'				l
13123	lh											l
13124	hh											l
13125	h											l
13126	ll											l
13127	lhl											l
13128	ll			hl'	hll'	hl'h	hll'	hh'				l
13129	h			h'		l'h	ll'	lh'				l
1313	lllhl											l
13130	ll			l'l		l'lh	l'll	l'h				l
13131	hl			h'l		h'lh	h'll	h'h				l
13132	llh											l
13133	lh			lh'		ll'h	lll'	llh'				l
13134	ll											l
13135	lh											l
13136	hll											l
13137	hl											l
13138	ll											l
13139	lh			hh'		hl'h	hll'	hlh'				l
1314	lll			lll'		lll'h	llll'	llh'				l
13140	hh hh											l
13141	h h											l
13142	ll			ll'	lll'	ll'h	lll'	lh'				l
13143	hh											l
13144	lll											l
13145	hlh											l
13146	hl											l
13147	ll											l
13148	lh											l
13149	lh											l
1315	lllhh											l
13150	hl			h'l	h'll	h'lh	h'll	h'h				l
13151	hl											l
13152	hh											l
13153	ll											l
13154	lhl											l
13155	lhh											l
13156	lh											l
13157	lllh											l
13158	lh											l
13159	llll			hlhl'		hlhl'h	hlhll'	hlhh'				l
1316	llhh											l
13160	h											l
13161	ll											l
13162	lhl			lh'l		lh'lh	lh'll	lh'h				l
13163	hl											l
13164	llh											l
13165	llh											l
13166	lhll											l
13167	lllhl											l
13168	llllhh											l
13169	llh											l
1317	lhl			lhh'					llh'		lh'	l
13170	lh			hh'		hl'h	hll'	hlh'				l
13171	lll											l
13172	lhlh											l
13173	llh											l
13174	lhl											l
13175	lhl											l
13176	ll											l
13177	lh											l
13178	lll											l
13179	h											l
1318	lhh											l
13180	lll											l
13181	llh			llh'		llh'h	llhl'	llhh'				l
13182	llh			llh'	llhl'	llh'h	llhl'	llhh'				l
13183	hlh											l
13184	hh											l
13185	hl			hl'		hlh'	hll'	hh'				l
13186	llh											l
13187	lh											l
13188	lh											l
13189	lh			lh'	lhl'	ll'h	lll'	llh'				l
1319	lhl											l
13190	lhl											l
13191	h											l
13192	llh			llh'		lll'h	llll'	lllh'				l
13193	hh											l
13194	lh											l
13195	lh			lh'	lhl'	ll'h	lll'	llh'				l
13196	lh											l
13197	llh											l
13198	lh											l
13199	lll											l
132	llllh											l
1320	llh											l
13200	lhl			l'hl								l
13201	lll											l
13202	lh											l
13203	hlh			hhh'		hhl'h	hhll'	hhlh'				l
13204	lh											l
13205	lll											l
13206	lll											l
13207	hl											l
13208	lh											l
13209	ll											l
1321	lh											l
13210	lh											l
13211	lhll											l
13212	lhl											l
13213	lhl											l
13214	lh											l
13215	hh											l
13216	lh											l
13217	hh											l
13218	h											l
13219	ll											l
1322	lhl											l
13220	lhl											l
13221	ll											l
13222	lhlh											l
13223	h			h'	hl'	l'h	ll'	lh'				l
13224	ll											l
13225	hl			h'l		h'lh	h'll	h'h				l
13226	hllh											l
13227	ll											l
13228	h											l
13229	hh											l
1323	llh			hlh'		hll'h	hlhl'	hlhh'				l
13230	lh			hh'	hhl'	hlh'	hll'	hlh'				l
13231	lhll											l
13232	hh											l
13233	hh											l
13234	hh											l
13235	llh											l
13236	hl											l
13237	hh											l
13238	h											l
13239	ll											l
1324	llh			hlh'		hll'h	hlll'	hllh'				l
13240	lll											l
13241	hh											l
13242	lhl											l
13243	lllhh											l
13244	hlh											l
13245	lhh											l
13246	hhl											l
13247	hl											l
13248	hllh											l
13249	hl			h'l		h'lh	h'll	h'h				l
1325	lll			hll'		hll'h	hlhl'	hlh'				l
13250	ll											l
13251	lh											l
13252	hll											l
13253	ll											l
13254	hl											l
13255	hh											l
13256	ll											l
13257	lhl											l
13258	lhl			lh'l	lh'll	lh'lh	lh'll	lh'h				l
13259	lh											l
1326	lh											l
13260	llh											l
13261	lh			lh'		ll'h	lll'	llh'				l
13262	lllh											l
13263	llll			hlhl'		hlhl'h	hlhhl'	hlhh'				l
13264	h											l
13265	ll											l
13266	lll											l
13267	lhl			lh'l	lh'll	lh'lh	lh'll	lh'h				l
13268	lh											l
13269	hlh											l
1327	llh			lhh'	lhhl'	lhl'h	lhll'	lhlh'				l
13270	hl											l
13271	lh			hh'	hhl'	hl'h	hll'	hlh'				l
13272	lll											l
13273	lh											l
13274	hlh											l
13275	llh											l
13276	lhl											l
13277	ll											l
13278	lh			lh'		ll'h	lll'	llh'				l
13279	lh			hh'	hhl'	hl'h	hll'	hlh'				l
1328	llh											l
13280	l			l'		l'h	hl'	h'				l
13281	h											l
13282	llh											l
13283	hh											l
13284	lhh											l
13285	hll			hll'	hlll'	hll'h	hlll'	hlh'				l
13286	lh-											l
13287	lh											l
13288	h											l
13289	lh											l
1329	h			h'		h'h	hl'	hh'				l
13290	lll			ll'l	ll'll	ll'lh	ll'll	ll'h				l
13291	lh											l
13292	h			h'		l'h	ll'	lh'				l
13293	hl											l
13294	lh											l
13295	hh											l
13296	lhh											l
13297	lh											l
13298	ll											l
13299	llhl											l
133	lll											l
1330	hhh											l
13300	lh											l
13301	hlhh											l
13302	hh											l
13303	h											l
13304	h-											l
13305	hl											l
13306	lh											l
13307	hlh											l
13308	hll											l
13309	h			h'		h'h	hl'	hh'				l
1331	hh											l
13310	hl											l
13311	hh											l
13312	hlhh											l
13313	h											l
13314	h			h'		h'h	hl'	hh'				l
13315	hl			h'l	h'll	h'lh	h'll	h'h				l
13316	llh											l
13317	h											l
13318	lhl											l
13319	hl											l
1332	hhh											l
13320	hl											l
13321	h											l
13322	h											l
13323	hh											l
13324	llll											l
13325	llh											l
13326	llh											l
13327	lh											l
13328	ll											l
13329	llh											l
1333	hlh											l
13330	llh											l
13331	lhh			lhh'	lhhl'	lhl'h	lhll'	lhlh'				l
13332	llh											l
13333	ll											l
13334	lh											l
13335	lh											l
13336	hl			hl'	hhl'	hl'h	hhl'	hh'				l
13337	hlhh											l
13338	lh											l
13339	lh											l
1334	hh											l
13340	lll											l
13341	h											l
13342	hh			hh'	hhl'	hl'h	hll'	hlh'				l
13343	h											l
13344	lh											l
13345	h											l
13346	hh			hh'		hl'h	hll'	hlh'				l
13347	hh			hh'	hhl'	hl'h	hll'	hlh'				l
13348	hh			hh'	hhl'	hl'h	hll'	hlh'				l
13349	hhlll											l
1335	hl											l
13350	hl			hl'	hhl'	hl'h	hhl'	hh'				l
13351	hllhl											l
13352	hh											l
13353	llh											l
13354	lh											l
13355	hh			hh'		hl'h	hll'	hlh'				l
13356	hhhhh											l
13357	l-											l
13358	h											l
13359	lh											l
1336	hh											l
13360	lhlh											l
13361	lll											l
13362	lh			lh'	lhl'	ll'h	lhl'	lhh'				l
13363	llh			llh'	llhl'	lll'h	llll'	lllh'				l
13364	lll											l
13365	hl			hl'		hl'h	hll'	hh'				l
13366	hhl			hh'l		hh'lh	hh'll	hh'h				l
13367	lh			hh'	hhl'	hl'h	hll'	hlh'				l
13368	lhl											l
13369	lh											l
1337	hl hl											l
13370	h			h'	hl'	l'h	ll'	lh'				l
13371	hh											l
13372	hl											l
13373	hlhll											l
13374	h											l
13375	lh											l
13376	hl											l
13377	ll											l
13378	lh			lh'	lhl'	ll'h	lll'	llh'				l
13379	llhh											l
1338	hlh											l
13380	lh			lh'	lhl'	ll'h	lll'	llh'				l
13381	lllh											l
13382	lllh											l
13383	lh											l
13384	lhlh											l
13385	hl											l
13386	hl											l
13387	ll											l
13388	lh											l
13389	lh											l
1339	hl											l
13390	llll											l
13391	h											l
13392	llh											l
13393	h											l
13394	lh											l
13395	hh			hh'		hl'h	hll'	hlh'				l
13396	lll			l'll	l'lll	l'llh	l'lll	l'lh				l
13397	llh											l
13398	lh											l
13399	lhh											l
134	llll											l
1340	lh											l
13400	hh											l
13401	h											l
13402	ll			l'l	l'll	l'lh	l'll	l'h				l
13403	lh											l
13404	lh			lh'	lhl'	llh'	lll'	llh'				l
13405	ll											l
13406	lh			lh'		ll'h	lhl'	lhh'				l
13407	lllll											l
13408	lh			lh'		lh'h	lhl'	lhh'				l
13409	lhll											l
1341	hhh											l
13410	ll			l'l	l'll	l'lh	l'll	l'h				l
13411	lllh											l
13412	hl											l
13413	lllh			lllh'	lllhl'	llll'h	lllll'	llllh'				l
13414	lhhl											l
13415	hl			hl'	hll'	hl'h	hll'	hh'				l
13416	lhl											l
13417	hh			h'h	h'hl	h'lh	h'll	h'lh				l
13418	ll											l
13419	lh											l
1342	lhl											l
13420	lll											l
13421	hl											l
13422	hh											l
13423	llh			lhh'	lhhl'	lhl'h	lhll'	lhlh'				l
13424	hl											l
13425	hh											l
13426	lh											l
13427	h											l
13428	lll											l
13429	h			h'		l'h	ll'	lh'				l
1343	lh											l
13430	lll											l
13431	lhhl											l
13432	lh											l
13433	lh											l
13434	h											l
13435	lll											l
13436	lhl											l
13437	ll			ll'	lll'	ll'h	lll'	lh'				l
13438	lh			lh'		ll'h	lll'	llh'				l
13439	ll											l
1344	lll											l
13440	ll											l
13441	ll											l
13442	lh											l
13443	lh				lhl'	ll'h	lll'	llh'				l
13444	hl											l
13445	h											l
13446	lll			ll'l		ll'lh	ll'll	ll'h				l
13447	llhl			llh'l		llh'lh	llh'll	llh'h				l
13448	lhh											l
13449	lhh			lhh'		lhl'h	lhll'	lhlh'				l
1345	hlh											l
13450	hh											l
13451	ll											l
13452	lh			lh'	lhl'	ll'h	lll'	llh'				l
13453	lhl			lh'l		lh'lh	lh'll	lh'h				l
13454	llh											l
13455	lh											l
13456	llh			l'h		l'hh	l'hl	l'hh				l
13457	hl											l
13458	lllh											l
13459	lh											l
1346	hhh			h'h					l'lh		lhh'	l
13460	ll											l
13461	lll											l
13462	hh											l
13463	hh			hh'	hhl'	hl'h	hll'	hlh'				l
13464	hl			hl'		hl'h	hll'	hh'				l
13465	hh											l
13466	hh											l
13467	hlh											l
13468	h											l
13469	hh											l
1347	ll											l
13470	hlh											l
13471	lh lh											l
13472	h			h'	hl'	l'h	ll'	lh'				l
13473	lh											l
13474	h											l
13475	lhlh											l
13476	llhh											l
13477	h											l
13478	hl											l
13479	h											l
1348	ll			hl'		hl'h	hhl'	hh'				l
13480	hhl											l
13481	hl											l
13482	hll											l
13483	hh			hh'		hl'h	hll'	hlh'				l
13484	ll											l
13485	lhl											l
13486	lh											l
13487	h											l
13488	lh											l
13489	llh											l
1349	lh			hh'		hl'h	hhl'	hhh'				l
13490	lh			lh'	lhl'	ll'h	lll'	llh'				l
13491	lll											l
13492	hh			hh'		hl'h	hll'	hlh'				l
13493	hh											l
13494	ll											l
13495	lh			lh'	lhl'	ll'h	lhl'	lhh'				l
13496	h											l
13497	hl											l
13498	lh			lh'	lhl'	ll'h	lll'	llh'				l
13499	lh											l
135	lhl			lh'l		lh'lh	lh'll	lh'h				l
1350	lh-											l
13500	lll											l
13501	h											l
13502	ll			ll'		ll'h	lll'	lh'				l
13503	lh											l
13504	h											l
13505	llh											l
13506	lhh											l
13507	hh											l
13508	llh											l
13509	lh											l
1351	lll											l
13510	lll											l
13511	lll											l
13512	hll											l
13513	hh											l
13514	h											l
