id	lexeme	knows	uses	citation	profs	predicative	accusative	possessive	aorist	infinitive	causative	ulcase
18033	polis	y	y	poɫi's	poɫistʃi'	poɫi'sim	poɫisi'	poɫisi'm				l
18034	polistiren	n	n									l
18035	polite	n	n									l
18036	politik	y	y	poɫiti'k	poɫitiktʃi'	poɫiti'im	poɫitii'	poɫitii'm				l
18037	politika	y	y	poɫiti'ka	poɫiti'kadʒɯ	poɫiti'kajɯm	poɫiti'kajɯ	poɫiti'kam				l
18038	poliüretan	y	n	poɫiy'ɾetan	poɫiy'ɾetandʒɯ	poɫiy'ɾetanɯm	poɫiy'ɾetanɯ	poɫiy'ɾetanɯm				l
18039	polka	y	y	po'ɫka	po'ɫkadʒɯ	po'ɫkajɯm	po'ɫkajɯ	po'ɫkam				l
1804	badik	n	n									l
18040	pomat	y	y	poma't	pomattʃɯ'	poma'dɯm	pomadɯ'	pomadɯ'm				l
18041	pomata	n	n									l
18042	pompa	y	y	pompa'	pompadʒɯ'	pompa'jɯm	pompajɯ'	pompa'm				l
18043	ponje	n	n									l
18044	ponksiyon	y	n	po'nksijon	ponksijondʒu'	ponksijo'num	po'nksijonu	ponksijonu'm				l
18045	ponpon	y	y	ponpo'n	ponpondʒu'	ponpo'num	ponponu'	ponponu'm				l
18046	ponton	n	n									l
18047	ponza	n	n									l
18048	pop	y	y	po'p	poptʃu'	po'pum	popu'	popu'm				l
18049	poplin	y	y	popɫi'n	popɫindʒi'	popɫi'nim	popɫini'	popɫini'm				l
1805	badire	y	y	ba:diɾe'	vdʒi'	ba:diɾe'jim	ba:diɾeji'	ba:diɾe'm				l
18050	popo	y	y	popo'	popodʒu'	popo'jum	popoju'	popo'm				l
18051	popüler	y	n	popyɫe'ɾ		popyɫe'ɾim		popyɫeɾi'm				l
18052	porfir	y	y	poɾfi'ɾ	poɾfiɾdʒi'	poɾfi'ɾim	poɾfiɾi'	poɾfiɾi'm				l
18053	pornografi	y	y	poɾno'gɾafi	poɾno'gɾafidʒi	poɾno'gɾafijim	poɾno'gɾafiji	poɾno'gɾafim				l
18054	porselen	y	y	poɾseɫe'n	poɾseɫendʒi'	poɾseɫe'nim	poɾseɫeni'	poɾseɫeni'm				l
18055	porsuk	y	y	poɾsu'k	poɾsuktʃu'	poɾsu'um	poɾsuu'	poɾsuu'm				l
18056	porsun	n	n									l
18057	portakal	y	y	poɾtaka'ɫ	poɾtakaɫdʒɯ'	poɾtaka'ɫɯm	poɾtakaɫɯ'	poɾtakaɫɯ'm				l
18058	portatif	y	y	poɾtati'f	poɾtatiftʃi'	poɾtatifi'm	poɾtatifi'	poɾtatifi'm				l
18059	portföy	y	y	poɾtfø'j	poɾtføjdʒy'	poɾtfø'jym	poɾtføjy'	poɾtføjy'm				l
1806	badiye	n	n									l
18060	portmanto	y	y	po'ɾtmanto	poɾtmantodʒu'	po'ɾtmantojum	poɾtmantoju'	poɾtmanto'm				l
18061	portolon	n	n									l
18062	pos	y	y	po's	postʃu'	po'sum	posu'	posu'm				l
18063	poşu	y	y	poʃu'	poʃudʒu'	poʃu'jum	poʃuju'	poʃu'm				l
18064	posa	y	y	po'sa	po'sadʒɯ	po'sajɯm	po'sajɯ	po'sam				l
18065	posbıyık	y	y	po'sbɯjɯk	po'sbɯjɯktʃɯ	po'sbɯjɯkɯm	po'sbɯjɯɯ	po'sbɯjɯɯm				l
18066	positif	y	y	poziti'f	positiftʃi'	poziti'fim	pozitifi'	pozitifi'm				l
18067	post	y	y	po'st	posttʃu'	po'stum	postu'	postu'm				l
18068	posta	y	y	posta'	postadʒɯ'	posta'jɯm	postajɯ'	posta'm				l
18069	postacı	y	y	postadʒɯ'	postadʒɯ'	postadʒɯ'jɯm	postadʒɯjɯ'	postadʒɯ'm				l
1807	badya	n	n									l
18070	postal	y	y	posta'ɫ	postaɫdʒɯ'	posta'ɫɯm	postaɫɯ'	postaɫɯ'm				l
18071	poster	y	y	po'steɾ	po'steɾdʒi	po'steɾim	po'steɾi	po'steɾim				l
18072	postnişin	y	y	postniʃi'n	postniʃindʒi'	postniʃi'nim	postniʃini'	postniʃini'm				l
18073	postrestant	y	y	postɾesta'nt	postɾestanttʃɯ'	postɾesta'ntɯm	postɾestantɯ'	postɾestantɯ'm				l
18074	pot	y	y	po't	pottʃu'	po'tum	potu'	potu'm				l
18075	pota	y	y	po'ta	po'tadʒɯ	po'tajɯm	po'tajɯ	po'tam				l
18076	potansiyel	y	y	potansije'ɫ	potansijeɫdʒi'	potansije'ɫim	potansijeɫi'	potansijeɫi'm				l
18077	potas	y	y	pota's	potastʃɯ'	pota'sɯm	potasɯ'	potasɯ'm				l
18078	potin	y	y	poti'n	potindʒi'	poti'nim	potini'	potini'm				l
18079	potkal	n	n									l
1808	bafon	n	n									l
18080	potlanmak	y	y	potɫanma'k					potɫanɯ'ɾ		potɫandɯɾɯ'ɾ	l
18081	potpuri	y	y	po'tpuɾi	po'tpuɾidʒi	po'tpuɾijim	po'tpuɾiji	po'tpuɾim				l
18082	potuk	n	n									l
18083	potur	y	y	potu'ɾ	potuɾdʒu'	potu'ɾum	potuɾu'	potuɾu'm				l
18084	potuz	n	n									l
18085	poyra	n	n									l
18087	poz	y	y	po'z	pozdʒu'	po'zum	pozu'	pozu'm				l
18088	pozisyon	y	y	pozisjo'n	pozisjondʒu'	pozisjo'num	pozisjonu'	pozisjonu'm				l
18089	pp	n	n									l
1809	bağ	y	y	ba:'	ba:dʒɯ'	ba'ɯm	baɯ'	baɯ'm				l
18090	pr-	n	n									l
18091	prafa	y	n	pɯɾa'fa	pɯɾafa'dʒɯ	pɯɾafa'jɯm	pɯɾa'fajɯ	pɯɾafa'm				l
18092	pragmacı	y	y	pɯɾagmadʒɯ'	pɯɾagmadʒɯ'	pɯɾagmadʒɯ'jɯm	pɯɾagmadʒɯjɯ'	pɯɾagmadʒɯ'm				l
18093	pranga	y	y	pɯɾanga'	pɯɾangadʒɯ'	pɯɾanga'jɯm	pɯɾangajɯ'	pɯɾanga'm				l
18094	prasa	y	y	pɯɾasa'	pɯɾasadʒɯ'	pɯɾasa'jɯm	pɯɾasajɯ'	pɯɾasa'm				l
18095	pratik	y	y	pɾati'k	pɾatiktʃi'	pɾati'im	pɾatii'	pɾatii'm				l
18096	pratika	n	n									l
18097	prazvana	n	n									l
18098	prefabrike	y	y	pɾefabɾike'	pɾefabɾikedʒi'	pɾefabɾike'jim	pɾefabɾikeji'	pɾefabɾike'm				l
18099	prens	y	y	piɾe'ns	piɾenstʃi'	piɾe'nsim	piɾensi'	piɾensi'm				l
1810	bağa	n	n									l
18100	prensip	y	y	piɾensi'p	piɾensiptʃi'	piɾensi'bim	piɾensibi'	piɾensibi'm				l
18101	pres	y	y	pɯɾe's	pɯɾestʃi'	pɯɾe'sim	pɯɾesi'	pɯɾesi'm				l
18102	presbit	n	n									l
18103	presdöküm	y	y	pɾe'sdøkym	pɾe'sdøkymdʒy	pɾe'sdøkymym	pɾe'sdøkymy	pɾe'sdøkymym				l
18105	presesyon	y	y	pɾesesjo'n	pɾesesjondʒu'	pɾesesjo'num	pɾesesjonu'	pɾesesjonu'm				l
18106	preslendirmek	y	y	pɯɾesɫendiɾme'k					pɯɾesɫendiɾi'ɾ		pɯɾesɫendiɾti'ɾ	l
18107	prevantif	y	y	pɾevanti'f	pɾevantiftʃi'	pɾevanti'fim	pɾevantifi'	pɾevantifi'm				l
18108	prevantoryum	y	y	pɾevanto'ɾjum	pɾevanto'ɾjumdʒu	pɾevanto'ɾjumum	pɾevanto'ɾjumu	pɾevanto'ɾjumum				l
18109	prim	y	y	pɯɾi'm	pɯɾimdʒi'	pɯɾi'mim	pɯɾimi'	pɯɾimi'm				l
1811	bağan	n	n									l
18110	primadonna	y	y	pɾimado'nna	pɾimado'nnadʒɯ	pɾimado'nnajɯm	pɾimado'nnajɯ	pɾimado'nnam				l
18111	priz	y	y	pɯɾi'z	pɯɾizdʒi'	pɯɾi'zim	pɯɾizi'	pɯɾizi'm				l
18112	prömiyer	y	y	pɾømije'ɾ	pɾømijeɾdʒi'	pɾømije'ɾim	pɾømijeɾi'	pɾømijeɾi'm				l
18113	probabilizm	y	y	pɾobabiɫizi'm	pɾobabiɫizimdʒi'	pɾobabiɫi'zmim	pɾobabiɫizmi'	pɾobabiɫizmi'm				l
18114	prodüksiyon	y	y	pɾodyksijo'n	pɾodyksijondʒu'	pɾodyksijo'num	pɾodyksijonu'	pɾodyksijonu'm				l
18115	profil	y	y	pɯɾofi'ɫ	pɯɾofiɫdʒi'	pɯɾofi'ɫim	pɯɾofiɫi'	pɯɾofiɫi'm				l
18116	profilaktik	n	n									l
18117	profilli	y	y	pɾofiɫɫi'	pɾofiɫɫidʒi'	pɾofiɫɫi'jim	pɾofiɫɫiji'	pɾofiɫɫi'm				l
18118	program	y	y	pɾogɾa'm	pɾogɾamdʒɯ'	pɾogɾa'mɯm	pɾogɾamɯ'	pɾogɾamɯ'm				l
18119	proje	y	y	pɯɾoʒe'	pɯɾoʒedʒi'	pɯɾoʒe'jim	pɯɾoʒeji'	pɯɾoʒe'm				l
1812	bağboğan	n	n									l
18120	projeksiyon	n	n									l
18121	proksimal	n	n									l
18122	propaganda	y	y	pɾopoga'nda	pɾopoga'ndadʒɯ	pɾopoga'ndajɯm	pɾopoga'ndajɯ	pɾopoga'ndam				l
18123	propan	n	n									l
18124	prostela	y	y	pɾostela'	pɾosteladʒɯ'	pɾostela'jɯm	pɾostelajɯ'	pɾostela'm				l
18125	protestanlık	y	y	pɾotesta'n	pɾotestandʒɯ'	pɾotesta'nɯm	pɾotestanɯ'	pɾotestanɯ'm				l
18126	protesto	y	y	pɯɾotesto'	pɯɾotestodʒu'	pɯɾotesto'jum	pɯɾotestoju'	pɯɾotesto'm				l
18127	protez	y	y	pɾote'z	pɾotezdʒi'	pɾote'zim	pɾotezi'	pɾotezi'm				l
18128	protojin	n	n									l
18129	prova	y	y	pɯɾova'	pɯɾovadʒɯ'	pɯɾova'jɯm	pɯɾovajɯ'	pɯɾova'm				l
1813	bağcık	y	y	ba:dʒɯ'k	ba:dʒɯktʃɯ'	ba:dʒɯ'kɯm	ba:dʒɯɯ'	ba:dʒɯɯ'm				l
18130	provadifortuna	n	n									l
18131	providansializm	n	n									l
18132	pruva	y	y	pɾuva'	pɾuvadʒɯ'	pɾuva'jɯm	pɾuvajɯ'	pɾuva'm				l
18133	psikanaliz	y	y	pisko'anaɫiz	pisko'anaɫizdʒi	pisko'anaɫizim	pisko'anaɫizi	pisko'anaɫizim				l
18134	püf	y	y	py'f	pyftʃy'	py'fym	pyfy'	pyfy'm				l
18135	püfteri	n	n									l
18136	püfür püfür	y	y	pyfy'ɾpyfyɾ	pyfy'ɾpyfyɾdʒy	pyfy'ɾpyfyɾym	pyfy'ɾpyfyɾy	pyfy'ɾpyfyɾym				l
18137	pülverizatör	y	y	puɫveɾizatø'ɾ	puɫveɾizatøɾdʒy'	puɫveɾizatø'ɾym	puɫveɾizatøɾy'	puɫveɾizatøɾy'm				l
18138	pünez	y	y	pyne'z	pynezdʒi'	pyne'zim	pynezi'	pynezi'm				l
18139	pür-	n	n									l
1814	bağdadi	y	n	ba:da:di:'	ba:da:di:dʒi'	ba:da:di:'jim	ba:da:di:ji'	ba:da:di:'m				l
18140	pürçek	n	n									l
18141	pürçük	n	n									l
18142	püre	y	y	pyɾe'	pyɾedʒi'	pyɾe'jim	pyɾeji'	pyɾe'm				l
18143	pürmelâl	y	y	py'ɾmelal	py'ɾmela:ldʒi	py'ɾmela:lim	py'ɾmela:li	py'ɾmela:lim				l
18144	pürnakıl	n	n									l
18145	pürtük	y	y	pyɾty'k	pyɾtyktʃy'	pyɾty'ym	pyɾtyy'	pyɾtyy'm				l
18146	pürüz	y	y	pyɾy'z	pyɾyzdʒy'	pyɾy'zym	pyɾyzy'	pyɾyzy'm				l
18147	pürüzalır	n	n									l
18148	püs	n	n									l
18149	püskü	y	y	pysky'	pyskydʒy'	pysky'jym	pyskyjy'	pysky'm				l
1815	bağdalamak	n	n									l
18150	püskül	y	y	pysky'ɫ	pyskyɫdʒy'	pysky'ɫym	pyskyɫy'	pyskyɫy'm				l
18151	püskürgeç	n	n									l
18152	püslü	y	y	pysɫy'	pysɫydʒy'	pysɫy'jym	pysɫyjy'	pysɫy'm				l
18153	püsür	y	y	pysy'ɾ	pysyɾdʒy'	pysy'ɾym	pysyɾy'	pysyɾy'm				l
18154	pütür pütür	y	y	pyty'ɾpytyɾ	pyty'ɾpytyɾdʒy	pyty'ɾpytyɾym	pyty'ɾpytyɾy	pyty'ɾpytyɾym				l
18155	puan	y	y	pua'n	puandʒɯ'	pua'nɯm	puanɯ'	puanɯ'm				l
18156	puanlamak	y	y	puanɫama'k					puanɫa'ɾ		puanɫatɯ'ɾ	l
18157	puç	n	n									l
18158	pud	n	n									l
18159	puding	y	y	pudi'ng	pudingdʒi'	pudi'ngim	pudingi'	pudingi'm				l
1816	bağdaş	y	y	ba:daʃ	ba:daʃtʃɯ'	ba:da'ʃɯm	ba:daʃɯ'	ba:daʃɯ'm				l
18160	pudra	y	y	pudɾa'	pudɾadʒɯ'	pudɾa'jɯm	pudɾajɯ'	pudɾa'm				l
18161	puduk	n	n									l
18162	puf	y	y	pu'f	puftʃu'	pu'fum	pufu'	pufu'm				l
18163	puhu	y	y	puhu'	puhudʒu'	puhu'jum	puhuju'	puhu'm				l
18164	pul	y	y	pu'ɫ	puɫdʒu'	pu'ɫum	puɫu'	puɫu'm				l
18165	pulad	y	y	puɫa't	puɫattʃɯ'	puɫa'dɯm	puɫadɯ'	puɫadɯ'm				l
18166	pulat	y	y	puɫa't	puɫattʃɯ'	puɫa'tɯm	puɫatɯ'	puɫatɯ'm				l
18167	pulcu	y	y	puɫdʒu'	puɫdʒu'	puɫdʒu'jum	puɫdʒuju'	puɫdʒu'm				l
18168	pullamak	y	y	puɫɫama'k					puɫɫa'ɾ		puɫɫatɯ'ɾ	l
18169	pulluk	y	y	puɫɫu'k	puɫɫuktʃu'	puɫɫu'kum	puɫɫu:u'	puɫɫuu'm				l
1817	bağdaşık	y	y	ba:daʃɯ'k	ba:daʃɯktʃɯ'	ba:daʃɯ'ɯm	ba:daʃɯɯ'	ba:daʃɯɯ'm				l
18170	puluç	n	n									l
18171	puma	y	y	puma'	pumadʒɯ'	puma'jɯm	pumajɯ'	puma'm				l
18172	punar	n	n									l
18173	punç	y	y	puntʃ	puntʃtʃu'	pu'ntʃum	puntʃu'	puntʃu'm				l
18174	pund	y	y	pu'nd	punttʃu'	pu'ndum	pundu'	pundu'm				l
18175	punt	y	y	pu'nt	punttʃu'	pu'ntum	puntu'	puntu'm				l
18176	punta	y	y	pu'nta	pu'ntadʒɯ	pu'ntajɯm	pu'ntajɯ	pu'ntam				l
18177	puntal	n	n									l
18178	punto	y	y	pu'nto	pu'ntodʒu	pu'ntojum	pu'ntoju	pu'ntom				l
18179	pupa	y	y	pu'pa	pu'padʒɯ	pu'pajɯm	pu'pajɯ	pu'pam				l
1818	bağdaşmak	y	y	ba:daʃma'k					ba:daʃɯ'ɾ		ba:daʃtɯɾɯ'ɾ	l
18180	puro	y	y	puɾo'	puɾodʒu'	puɾo'jum	puɾoju'	puɾo'm				l
18181	pus	y	y	pu's	pustʃu'	pu'sum	pusu'	pusu'm				l
18182	puşide	n	n									l
18183	puşt	y	y	puʃt	puʃttʃu'	pu'ʃtum	puʃtu'	puʃtu'm				l
18184	puşu	n	n									l
18185	pusarık	n	n									l
18186	pusat	y	y	pusa't	pusattʃɯ'	pusa'tɯm	pusatɯ'	pusatɯ'm				l
18187	puse	y	y	pu:se'	pu:sedʒi'	pu:se'jim	pu:seji'	pu:se'm				l
18188	puset	y	y	puse't	pusettʃi'	puse'tim	puseti'	puseti'm				l
18189	pusla	y	y	pusuɫa'	pusuɫadʒɯ'	pusuɫa'jɯm	pusuɫajɯ'	pusuɫa'm				l
1819	bağdeğer	n	n									l
18190	puslanmak	y	y	pusɫanma'k					pusɫanɯ'ɾ		pusɫandɯɾɯ'ɾ	l
18191	puslu	y	y	pusɫu'	pusɫudʒu'	pusɫu'jum	pusɫuju'	pusɫu'm				l
18192	pusmak	y	y	pusma'k					pusa'ɾ		pustuɾu'ɾ	l
18193	pusu	y	y	pusu'	pusudʒu'	pusu'jum	pusuju'	pusu'm				l
18194	pusula	y	y	pusuɫa'	pusuɫadʒɯ'	pusuɫa'jɯm	pusuɫajɯ'	pusuɫa'm				l
18195	pusval	n	n									l
18196	put	y	y	pu't	puttʃu'	pu'tum	putu'	putu'm				l
18197	puthane	y	y	pu'tha:ne	pu'tha:nedʒi	pu'tha:nejim	pu'tha:neji	pu'tha:nem				l
18198	putlamak	y	y	putɫama'k					putɫa'ɾ		putɫatɯ'ɾ	l
18199	putrel	y	y	putɾe'ɫ	putɾeɫdʒi'	putɾe'ɫim	putɾeɫi'	putɾeɫi'm				l
182	adanılmak	y	y	adanma'k					adanɯ'ɾ		adandɯɾɯ'ɾ	l
1820	bağı	n	n									l
18200	puvan	y	y	puva'n	puvandʒɯ'	puva'nɯm	puvanɯ'	puvanɯ'm				l
18201	puyan	n	n									l
18202	pyelit	n	n									l
18203	ra'd	n	n									l
18204	râbı	n	n									l
18205	râhim	y	y	ɾa:hi'm	ɾahimdʒi'	ɾahi'mim	ɾahmi'	ɾahmi'm				l
18206	râkım	n	n									l
18207	râkib	y	y	ɾaki'p	ɾakiptʃi'	ɾaki'bim	ɾakibi'	ɾakibi'm				l
18208	râm	y	y	ɾa:'m	ɾa:mdʒɯ'	ɾa:'mɯm	ɾa:mɯ'	ɾa:mɯ'm				l
18209	râna	y	n	ɾa:na'	ɾa:nadʒɯ'	ɾa:na'jɯm	ɾa:najɯ'	ɾa:na'm				l
1821	bağî	n	n									l
18210	râşe	y	y	ɾa:ʃe'	ɾa:ʃedʒi'	ɾa:ʃe'jim	ɾa:ʃeji'	ɾa:ʃe'm				l
18211	râşi	y	y	ɾa:ʃi:'	ɾa:ʃi:dʒi'	ɾa:ʃi:'jim	ɾa:ʃi:ji'	ɾa:ʃi:'m				l
18212	râsıd	y	y	ɾa:sɯ't	ɾa:sɯttʃɯ'	ɾa:sɯ'dɯm	ɾa:sɯdɯ'	ɾa:sɯdɯ'm				l
18213	râsime	n	n									l
18214	râtıb	n	n									l
18215	râtib	y	y	ɾa:ti'p	ɾa:tiptʃi'	ɾa:ti'bim	ɾa:tibi'	ɾa:tibi'm				l
18216	râvend	n	n									l
18217	râya	n	n									l
18218	rabi	n	n									l
18219	rabıt	n	n									l
1822	bağıcı	n	n									l
18220	rabıta	y	y	ɾa:bɯta'	ɾa:bɯtadʒɯ'	ɾa:bɯta'jɯm	ɾa:bɯtajɯ'	ɾa:bɯta'm				l
18221	rabıtalı	y	y	ɾa:bɯta:ɫɯ'	ɾa:bɯta:ɫɯdʒɯ'	ɾa:bɯta:ɫɯ'jɯm	ɾa:bɯta:ɫɯjɯ'	ɾa:bɯta:ɫɯ'm				l
18222	rabtetmek	y	y	ɾa'btetmek					ɾa'btedeɾ		ɾa'btettiɾiɾ	l
18223	raca	y	y	ɾa'dʒa	ɾa'dʒadʒɯ	ɾa'dʒajɯm	ɾa'dʒajɯ	ɾa'dʒam				l
18224	raci	n	n									l
18225	racih	n	n									l
18226	racon	y	y	ɾadʒo'n	ɾadʒondʒu'	ɾadʒo'num	ɾadʒonu'	ɾadʒonu'm				l
18227	rad	n	n									l
18228	radansa	n	n									l
18229	radar	y	y	ɾada'ɾ	ɾadaɾdʒɯ'	ɾada'ɾɯm	ɾadaɾɯ'	ɾadaɾɯ'm				l
1823	bağıd-	y	y	baɯ't	baɯttʃɯ'	baɯ'tɯm	baɯtɯ'	baɯtɯ'm				l
18230	radde	y	y	ɾadde'	ɾaddedʒi'	ɾadde'jim	ɾaddeji'	ɾadde'm				l
18231	radikal	y	y	ɾadikal	ɾadikaldʒi'	ɾadika'lim	ɾadikali'	ɾadikali'm				l
18232	radike	y	y	ɾadi'ke	ɾadi'kedʒi	ɾadi'kejim	ɾadi'keji	ɾadi'kem				l
18233	radyal	y	y	ɾadjal	ɾadjaldʒi'	ɾadja'lim	ɾadjali'	ɾadjali'm				l
18234	radyo	y	y	ɾadjo'	ɾadjodʒu'	ɾadjo'jum	ɾadjoju'	ɾadjo'm				l
18235	radyoaktif	y	y	ɾadjo'aktif	ɾadjo'aktiftʃi	ɾadjo'aktifim	ɾadjo'aktifi	ɾadjo'aktifim				l
18236	radyum	y	y	ɾadju'm	ɾadjumdʒu'	ɾadju'mum	ɾadjumu'	ɾadjumu'm				l
18237	raf	y	y	ɾa'f	ɾaftʃɯ'	ɾa'fɯm	ɾafɯ'	ɾafɯ'm				l
18238	rafadan	y	y	ɾafada'n	ɾafadandʒɯ'	ɾafada'nɯm	ɾafadanɯ'	ɾafadanɯ'm				l
18239	rafi	n	n									l
1824	bağıl	n	n									l
18240	rafızî	n	n									l
18241	rafine	y	y	ɾafi'ne	ɾafi'nedʒi	ɾafi'nejim	ɾafi'neji	ɾafi'nem				l
18242	rafit	n	n									l
18243	rafya	n	n									l
18244	rağbet	y	y	ɾa:be't	ɾa:bettʃi'	ɾa:be'tim	ɾa:beti'	ɾa:beti'm				l
18245	rağbetli	y	y	ɾa:betɫi'	ɾa:betɫidʒi'	ɾa:betɫi'jim	ɾa:betɫiji'	ɾa:betɫi'm				l
18246	rağm	n	n									l
18247	rah	n	n									l
18248	rahat	y	y	ɾaha't	ɾahattʃɯ'	ɾaha'tɯm	ɾahatɯ'	ɾahatɯ'm				l
18249	rahatlama	y	y	ɾahatɫama'					ɾahatɫa'ɾ	ɾahatɫama'k	ɾahatɫatɯ'ɾ	l
1825	bağıldak	n	n									l
18250	rahib	y	y	ɾa:hi'p	ɾa:hiptʃi'	ɾa:hi'bim	ɾa:hibi'	ɾa:hibi'm				l
18251	rahim	y	y	ɾahi'm	ɾahimdʒi'	ɾahi'mim	ɾahimi' ~ ɾahmi'	ɾahmi'm				l
18252	rahip	y	y	ɾa:hi'p	ɾa:hiptʃi'	ɾa:hi'bim	ɾa:hibi'	ɾa:hibi'm				l
18253	rahle	y	y	ɾahɫe'	ɾahɫedʒi'	ɾahɫe'jim	ɾahɫeji'	ɾahɫe'm				l
18254	rahm-	n	n									l
18255	rahman	n	n									l
18256	rahmet	y	y	ɾahme't	ɾahmettʃi'	ɾahme'tim	ɾahmeti'	ɾahmeti'm				l
18257	rahmetmek	n	n									l
18258	rahmî	n	n									l
18259	rahne	n	n									l
1826	bağıldeğer	n	n									l
18260	raht	n	n									l
18261	rahvan	y	y	ɾahva'n	ɾahvandʒɯ'	ɾahva'nɯm	ɾahvanɯ'	ɾahvanɯ'm				l
18262	raiyye	n	n									l
18263	rakam	y	y	ɾakka'm	ɾakkamdʒɯ'	ɾakka'mɯm	ɾakkamɯ'	ɾakkamɯ'm				l
18264	raket	y	y	ɾake't	ɾakettʃi'	ɾake'tim	ɾaketi'	ɾaketi'm				l
18265	rakı	y	y	ɾakɯ'	ɾakɯdʒɯ'	ɾakɯ'jɯm	ɾakɯjɯ'	ɾakɯ'm				l
18266	rakîb	y	y	ɾaki'p	ɾakiptʃi'	ɾaki'bim	ɾakibi'	ɾakibi'm				l
18267	rakım	y	y	ɾa:kɯ'm	ɾa:kɯmdʒɯ'	ɾa:kɯ'mɯm	ɾa:kɯmɯ'	ɾa:kɯmɯ'm				l
18268	rakıs	y	y	ɾa'ks	ɾakstʃɯ'	ɾa'ksɯm	ɾaksɯ'	ɾaksɯ'm				l
18269	rakik	y	y	ɾaki'k	ɾakiktʃi'	ɾaki'im	ɾakii'	ɾakii'm				l
1827	bağım	n	n									l
18270	rakip	y	y	ɾaki'p	ɾakiptʃi'	ɾaki'bim	ɾakibi'	ɾakibi'm				l
18271	rakit	n	n									l
18272	rakkas	y	y	ɾakka's	ɾakkastʃɯ'	ɾakka'sɯm	ɾakkasɯ'	ɾakkasɯ'm				l
18273	rakor	y	y	ɾako'ɾ	ɾakoɾdʒu'	ɾako'ɾum	ɾakoɾu'	ɾakoɾu'm				l
18274	raks	y	y	ɾa'ks	ɾakstʃɯ'	ɾa'ksɯm	ɾaksɯ'	ɾaksɯ'm				l
18275	rakun	n	n									l
18276	ralli	y	y	ɾaɫɫi'	ɾaɫɫidʒi'	ɾaɫɫi'jim	ɾaɫɫiji'	ɾaɫɫi'm				l
18277	ram	y	y	ɾa'm	ɾa:mdʒɯ'	ɾa:'mɯm	ɾa:mɯ'	ɾa:mɯ'm				l
18278	ramak	y	y	ɾama'k	ɾamaktʃɯ'	ɾama'ɯm	ɾamaɯ'	ɾamaɯ'm				l
18279	ramazan	y	y	ɾamaza'n	ɾamazandʒɯ'	ɾamaza'nɯm	ɾamazanɯ'	ɾamazanɯ'm				l
1828	bağıntı	y	y	baɯntɯ'	baɯntɯdʒɯ'	baɯntɯ'jɯm	baɯntɯjɯ'	baɯntɯ'm				l
18280	rami	n	n									l
18281	rampa	y	y	ɾampa'	ɾampadʒɯ'	ɾampa'jɯm	ɾampajɯ'	ɾampa'm				l
18282	ramus	n	n									l
18283	randa	n	n									l
18284	randevu	y	y	ɾandevu'	ɾandevudʒu'	ɾandevu'jum	ɾandevuju'	ɾandevu'm				l
18285	randıman	y	y	ɾandɯma'n	ɾandɯmandʒɯ'	ɾandɯma'nɯm	ɾandɯmanɯ'	ɾandɯmanɯ'm				l
18286	rantabilite	y	y	ɾantabiɫite'	ɾantabiɫitedʒi'	ɾantabiɫite'jim	ɾantabiɫiteji'	ɾantabiɫite'm				l
18287	ranza	y	y	ɾa'nza	ɾa'nzadʒɯ	ɾa'nzajɯm	ɾa'nzajɯ	ɾa'nzam				l
18288	rap	y	n	ɾa'p	ɾaptʃɯ'	ɾa'pɯm	ɾapɯ'	ɾapɯ'm				l
18289	rap-rap	y	y	ɾa'pɾap	ɾa'pɾaptʃɯ	ɾa'pɾapɯm	ɾa'pɾapɯ	ɾa'pɾapɯm				l
1829	bağır	y	y	baɯ'ɾ	baɯɾdʒɯ'	baɯ'ɾɯm	ba:ɾɯ'	ba:ɾɯ'm				l
18290	rapor	y	y	ɾapo'ɾ	ɾapoɾdʒu'	ɾapo'ɾum	ɾapoɾu'	ɾapoɾu'm				l
18291	raporcu	y	y	ɾapoɾdʒu'	ɾapoɾdʒu'	ɾapoɾdʒu'jum	ɾapoɾdʒuju'	ɾapoɾdʒu'm				l
18292	rapsodi	y	y	ɾapsodi'	ɾapsodidʒi'	ɾapsodi'jim	ɾapsodiji'	ɾapsodi'm				l
18293	rapt-	y	y	ɾa'pt	ɾapttʃɯ'	ɾa'ptɯm	ɾaptɯ'	ɾaptɯ'm				l
18294	ras	n	n									l
18295	raşid	n	n									l
18296	raşitik	y	y	ɾaʃeti'k	ɾaʃetiktʃi'	ɾaʃeti'im	ɾaʃetii'	ɾaʃetii'm				l
18297	rasad	y	y	ɾasa't	ɾasattʃɯ'	ɾasa'dɯm	ɾasadɯ'	ɾasadɯ'm				l
18298	rasat	y	y	ɾasa't	ɾasattʃɯ'	ɾasa'tɯm	ɾasatɯ'	ɾasadɯ'm				l
18299	rasgele	y	y	ɾa'stgeɫe	ɾa'stgeɫedʒi	ɾa'stgeɫejim	ɾa'stgeɫeji	ɾa'stgeɫem				l
183	adap	y	y	a:da'p	a:daptʃɯ'	a:da:'bɯm	a:da:bɯ'	a:da:bɯ'm				l
1830	bağırış	y	y	baɯɾɯʃ	baɯɾɯʃtʃɯ'	baɯɾɯ'ʃɯm	baɯɾɯʃɯ'	baɯɾɯʃɯ'm				l
18300	rasîn	n	n									l
18301	rasıt	y	y	ɾa:sɯ't	ɾa:sɯttʃɯ'	ɾa:sɯ'tɯm	ɾa:sɯtɯ'	ɾa:sɯtɯ'm				l
